entry_time_utc;exit_time_utc;ticket;symbol;direction;volume;entry_price;exit_price;stop_price;tp_price;initial_risk;exit_reason;gross_profit;commission;swap;net_profit;r_value;score;confidence_mult;regime;broker_exit_reason;entry_comment;session_mult;regime_mult;zone_price;zone_time_utc;exit_comment;holding_minutes
2025.03.28 15:15:00;2025.03.28 16:15:25;2;US100.cash;short;0.55;19741.15;19767.76;19767.59;19493.83;26.44;close;-14.64;0.00;0.00;-14.64;-1.006;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=125.05571|REG=bull|CONF=1.5;1.00;0.50;19725.65;2025.03.21 10:00:00;sl 19767.59;60.4
2025.03.28 15:45:00;2025.03.28 16:15:27;3;US100.cash;short;0.36;19692.55;19769.56;19769.53;19440.63;76.98;stop;-27.72;0.00;0.00;-27.72;-1.000;8;1.00;bull;sl;P2_B|SHORT|S=8|ATR=127.47000|REG=bull|CONF=1.0;1.00;0.50;19725.65;2025.03.21 10:00:00;sl 19769.53;30.4
2025.03.28 16:15:00;2025.03.28 17:19:41;4;US100.cash;short;0.42;19750.15;19494.24;19633.78;19494.34;116.37;close;107.48;0.00;0.00;107.48;2.199;7;1.00;bull;tp;P2_B|SHORT|S=7|ATR=129.66286|REG=bull|CONF=1.0;1.20;0.50;19725.65;2025.03.21 10:00:00;tp 19494.34;64.7
2025.04.01 20:30:00;2025.04.01 22:36:39;9;US100.cash;short;0.28;19346.85;19364.05;19363.98;18966.30;17.13;close;-4.82;0.00;0.00;-4.82;-1.004;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=193.66714|REG=bull|CONF=1.0;1.20;0.50;19308.25;2025.04.01 01:00:00;sl 19363.98;126.7
2025.04.01 21:00:00;2025.04.01 22:36:40;10;US100.cash;short;0.28;19327.95;19364.94;19364.90;18944.87;36.95;stop;-10.36;0.00;0.00;-10.36;-1.001;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=194.81000|REG=bull|CONF=1.0;1.20;0.50;19308.25;2025.04.01 01:00:00;sl 19364.90;96.7
2025.04.01 19:40:00;2025.04.01 22:36:42;8;US100.cash;short;0.42;19346.55;19366.37;19366.29;18959.68;19.74;close;-8.32;0.00;0.00;-8.32;-1.004;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=196.54571|REG=bull|CONF=1.5;1.20;0.50;19308.25;2025.04.01 01:00:00;sl 19366.29;176.7
2025.04.02 16:40:00;2025.04.02 18:24:00;14;US100.cash;short;0.37;19324.15;19500.39;19500.29;18965.41;176.14;close;-65.21;0.00;0.00;-65.21;-1.001;5;1.50;bull;sl;P2_B|SHORT|S=5|ATR=183.04857|REG=bull|CONF=1.5;1.00;0.50;19308.25;2025.04.01 01:00:00;sl 19500.29;104.0
2025.04.02 23:15:00;2025.04.02 23:26:42;16;US100.cash;long;0.61;19770.51;19607.10;19607.65;20210.97;162.86;close;-99.68;0.00;0.00;-99.68;-1.003;8;1.50;bull;sl;P2_B|LONG|S=8|ATR=223.54429|REG=bull|CONF=1.5;1.00;1.00;19809.25;2025.03.27 05:00:00;sl 19607.65;11.7
2025.04.09 20:55:00;2025.04.10 11:24:41;18;US100.cash;long;0.13;18615.35;18697.70;18698.34;19835.62;82.99;close;10.71;0.00;-0.81;9.90;0.992;7;1.50;bear;sl;P2_B|LONG|S=7|ATR=625.68143|REG=bear|CONF=1.5;1.20;0.50;18643.35;2025.04.03 05:00:00;sl 18698.34;869.7
2025.04.09 22:00:00;2025.04.10 11:32:30;19;US100.cash;long;0.07;18628.91;18685.99;18686.13;19879.75;57.22;close;4.00;0.00;-0.44;3.56;0.998;8;1.00;bear;sl;P2_B|LONG|S=8|ATR=640.95571|REG=bear|CONF=1.0;1.00;0.50;18643.35;2025.04.03 05:00:00;sl 18686.13;812.5
2025.04.09 22:35:00;2025.04.10 11:32:38;20;US100.cash;long;0.07;19086.21;18677.93;18678.07;20354.94;408.14;close;-28.58;0.00;-0.44;-29.02;-1.000;8;1.00;bear;sl;P2_B|LONG|S=8|ATR=651.02000|REG=bear|CONF=1.0;1.00;0.50;19082.45;2025.04.01 21:00:00;sl 18678.07;777.6
2025.04.10 17:35:00;2025.04.10 18:58:28;24;US100.cash;long;0.14;18610.15;18140.69;18141.17;19717.15;468.98;close;-65.72;0.00;0.00;-65.72;-1.001;6;1.50;bear;sl;P2_B|LONG|S=6|ATR=566.72000|REG=bear|CONF=1.5;1.20;0.50;18643.35;2025.04.03 05:00:00;sl 18141.17;83.5
2025.04.10 18:50:00;2025.04.10 20:02:39;25;US100.cash;short;0.18;18226.05;18328.85;18327.97;17091.10;101.92;close;-18.50;0.00;0.00;-18.50;-1.009;6;1.00;bear;sl;P2_B|SHORT|S=6|ATR=580.77714|REG=bear|CONF=1.0;1.20;1.00;18216.99;2025.04.07 21:00:00;sl 18327.97;72.7
2025.04.10 21:10:00;2025.04.11 08:46:14;28;US100.cash;short;0.21;18245.85;18517.23;18517.06;17023.05;271.21;close;-56.99;0.00;0.01;-56.98;-1.001;4;1.50;bear;sl;P2_B|SHORT|S=4|ATR=626.13429|REG=bear|CONF=1.5;1.00;1.00;18216.99;2025.04.07 21:00:00;sl 18517.06;696.2
2025.04.10 22:30:00;2025.04.11 08:53:29;29;US100.cash;short;0.14;18243.75;18521.64;18521.49;17005.24;277.74;close;-38.90;0.00;0.01;-38.89;-1.001;5;1.00;bear;sl;P2_B|SHORT|S=5|ATR=631.67714|REG=bear|CONF=1.0;1.00;1.00;18216.99;2025.04.07 21:00:00;sl 18521.49;623.5
2025.04.16 18:25:00;2025.04.16 20:11:46;32;US100.cash;long;0.38;18572.75;18405.33;18405.43;18986.31;167.32;close;-63.62;0.00;0.00;-63.62;-1.001;5;1.50;bear;sl;P2_B|LONG|S=5|ATR=211.77929|REG=bear|CONF=1.5;1.20;0.50;18602.15;2025.04.14 21:00:00;sl 18405.43;106.8
2025.04.16 21:20:00;2025.04.16 22:50:26;34;US100.cash;short;0.59;18185.25;18184.84;18184.76;17747.37;0.49;close;0.24;0.00;0.00;0.24;0.830;8;1.50;bear;sl;P2_B|SHORT|S=8|ATR=223.25786|REG=bear|CONF=1.5;1.00;1.00;18218.05;2025.04.08 21:00:00;sl 18184.76;90.4
2025.04.17 21:05:00;2025.04.17 22:21:43;36;US100.cash;long;0.32;18370.05;18229.85;18229.85;18769.34;140.20;stop;-44.86;0.00;0.00;-44.86;-1.000;5;1.50;bear;sl;P2_B|LONG|S=5|ATR=204.12214|REG=bear|CONF=1.5;1.00;0.50;18369.05;2025.04.16 13:00:00;sl 18229.85;76.7
2025.04.17 21:35:00;2025.04.17 22:50:37;37;US100.cash;long;0.21;18372.05;18223.34;18223.39;18776.44;148.66;stop;-31.23;0.00;0.00;-31.23;-1.000;5;1.00;bear;sl;P2_B|LONG|S=5|ATR=206.57929|REG=bear|CONF=1.0;1.00;0.50;18369.05;2025.04.16 13:00:00;sl 18223.39;75.6
2025.04.22 19:15:00;2025.04.22 20:15:39;40;US100.cash;long;0.40;18350.65;18225.54;18226.16;18735.36;124.49;close;-50.04;0.00;0.00;-50.04;-1.005;7;1.50;bear;sl;P2_B|LONG|S=7|ATR=196.23643|REG=bear|CONF=1.5;1.20;0.50;18369.05;2025.04.16 13:00:00;sl 18226.16;60.6
2025.04.22 19:45:00;2025.04.22 20:16:29;41;US100.cash;long;0.26;18359.35;18194.70;18195.02;18750.14;164.33;close;-42.81;0.00;0.00;-42.81;-1.002;7;1.00;bear;sl;P2_B|LONG|S=7|ATR=199.65786|REG=bear|CONF=1.0;1.20;0.50;18369.05;2025.04.16 13:00:00;sl 18195.02;31.5
2025.04.23 18:50:00;2025.04.23 22:25:30;44;US100.cash;long;0.33;18708.25;18648.22;18648.25;19159.70;60.00;stop;-19.81;0.00;0.00;-19.81;-1.001;7;1.50;bear;sl;P2_B|LONG|S=7|ATR=233.87071|REG=bear|CONF=1.5;1.20;0.50;18697.85;2025.04.15 17:00:00;sl 18648.25;215.5
2025.04.30 16:40:00;2025.04.30 17:14:39;46;US100.cash;short;0.77;19089.45;19151.35;19151.33;18757.29;61.88;stop;-47.66;0.00;0.00;-47.66;-1.000;7;1.50;bear;sl;P2_B|SHORT|S=7|ATR=168.92143|REG=bear|CONF=1.5;1.00;1.00;19052.75;2025.04.23 21:00:00;sl 19151.33;34.6
2025.05.06 18:25:00;2025.05.06 19:15:00;48;US100.cash;long;0.55;19850.65;19918.15;19806.86;20122.80;43.79;close;37.13;0.00;0.00;37.13;1.541;7;1.50;bear;expert;P2_B|LONG|S=7|ATR=139.11429|REG=bear|CONF=1.5;1.20;0.50;19877.95;2025.05.05 17:00:00;;50.0
2025.05.06 21:30:00;2025.05.06 23:27:54;51;US100.cash;long;0.32;19844.45;19765.45;19765.56;20109.58;78.89;close;-25.28;0.00;0.00;-25.28;-1.001;8;1.00;bear;sl;P2_B|LONG|S=8|ATR=134.74286|REG=bear|CONF=1.0;1.00;0.50;19877.95;2025.05.05 17:00:00;sl 19765.56;117.9
2025.05.06 22:00:00;2025.05.06 23:27:56;52;US100.cash;long;0.31;19865.35;19764.54;19764.59;20132.73;100.76;stop;-31.25;0.00;0.00;-31.25;-1.000;8;1.00;bear;sl;P2_B|LONG|S=8|ATR=135.95000|REG=bear|CONF=1.0;1.00;0.50;19877.95;2025.05.05 17:00:00;sl 19764.59;87.9
2025.05.06 19:20:00;2025.05.06 23:28:28;50;US100.cash;long;0.53;19887.85;19757.00;19757.24;20173.66;130.61;close;-69.35;0.00;0.00;-69.35;-1.002;8;1.50;bear;sl;P2_B|LONG|S=8|ATR=145.14286|REG=bear|CONF=1.5;1.20;0.50;19877.95;2025.05.05 17:00:00;sl 19757.24;248.5
2025.05.07 16:45:00;2025.05.07 17:54:14;56;US100.cash;long;0.46;19840.85;19778.35;19778.38;20108.76;62.47;stop;-28.75;0.00;0.00;-28.75;-1.001;4;1.50;bear;sl;P2_B|LONG|S=4|ATR=136.58357|REG=bear|CONF=1.5;1.00;0.50;19877.95;2025.05.05 17:00:00;sl 19778.38;69.2
2025.05.07 17:15:00;2025.05.07 17:54:15;57;US100.cash;long;0.37;19862.65;19776.83;19776.91;20134.36;85.74;close;-31.75;0.00;0.00;-31.75;-1.001;6;1.00;bear;sl;P2_B|LONG|S=6|ATR=138.42643|REG=bear|CONF=1.0;1.20;0.50;19877.95;2025.05.05 17:00:00;sl 19776.91;39.3
2025.05.07 17:45:00;2025.05.07 18:07:39;58;US100.cash;long;0.36;19875.25;19723.06;19723.26;20151.00;151.99;close;-54.79;0.00;0.00;-54.79;-1.001;6;1.00;bear;sl;P2_B|LONG|S=6|ATR=140.24071|REG=bear|CONF=1.0;1.20;0.50;19877.95;2025.05.05 17:00:00;sl 19723.26;22.6
2025.05.09 17:40:00;2025.05.12 01:05:00;62;US100.cash;short;0.89;19997.45;20353.25;20142.69;19662.69;145.24;close;-316.66;0.00;0.17;-316.49;-2.450;6;1.50;bear;sl;P2_B|SHORT|S=6|ATR=169.92857|REG=bear|CONF=1.5;1.20;1.00;20025.45;2025.05.01 21:00:00;sl 20142.69;3325.0
2025.05.09 19:50:00;2025.05.12 01:05:00;63;US100.cash;short;0.89;20009.15;20353.25;20142.69;19674.79;133.54;close;-306.25;0.00;0.17;-306.08;-2.577;6;1.50;bear;sl;P2_B|SHORT|S=6|ATR=169.92857|REG=bear|CONF=1.5;1.20;1.00;20025.45;2025.05.01 21:00:00;sl 20142.69;3195.0
2025.05.15 16:50:00;2025.05.15 20:21:34;66;US100.cash;long;0.45;21186.55;21442.75;21325.25;21442.69;138.70;close;115.29;0.00;0.00;115.29;1.847;5;1.50;bear;tp;P2_B|LONG|S=5|ATR=130.74857|REG=bear|CONF=1.5;1.00;0.50;21158.05;2025.05.14 17:00:00;tp 21442.69;211.6
2025.05.15 17:35:00;2025.05.15 21:14:37;67;US100.cash;long;0.35;21190.45;21334.56;21334.72;21449.23;144.27;close;50.44;0.00;0.00;50.44;0.999;5;1.00;bear;sl;P2_B|LONG|S=5|ATR=131.28429|REG=bear|CONF=1.0;1.20;0.50;21158.05;2025.05.14 17:00:00;sl 21334.72;219.6
2025.05.20 21:30:00;2025.05.20 22:40:13;70;US100.cash;short;0.89;21275.55;21342.04;21342.01;21012.44;66.46;stop;-59.18;0.00;0.00;-59.18;-1.000;6;1.50;bear;sl;P2_B|SHORT|S=6|ATR=133.70071|REG=bear|CONF=1.5;1.00;1.00;21262.55;2025.05.14 01:00:00;sl 21342.01;70.2
2025.05.20 22:00:00;2025.05.20 22:40:13;71;US100.cash;short;0.59;21272.95;21342.04;21342.01;21010.64;69.06;stop;-40.76;0.00;0.00;-40.76;-1.000;6;1.00;bear;sl;P2_B|SHORT|S=6|ATR=133.70071|REG=bear|CONF=1.0;1.00;1.00;21262.55;2025.05.14 01:00:00;sl 21342.01;40.2
2025.05.21 16:05:00;2025.05.21 16:43:41;74;US100.cash;short;0.51;21230.25;21289.21;21289.21;21004.61;58.96;stop;-30.07;0.00;0.00;-30.07;-1.000;8;1.50;bull;sl;P2_B|SHORT|S=8|ATR=114.07857|REG=bull|CONF=1.5;1.00;0.50;21262.55;2025.05.14 01:00:00;sl 21289.21;38.7
2025.05.21 16:35:00;2025.05.21 17:01:40;75;US100.cash;short;0.33;21245.95;21362.92;21362.83;21011.73;116.88;close;-38.60;0.00;0.00;-38.60;-1.001;5;1.00;bull;sl;P2_B|SHORT|S=5|ATR=118.22143|REG=bull|CONF=1.0;1.00;0.50;21262.55;2025.05.14 01:00:00;sl 21362.83;26.7
2025.05.21 20:40:00;2025.05.21 22:50:37;78;US100.cash;short;0.46;21250.65;21143.93;21143.91;20952.82;106.74;stop;49.09;0.00;0.00;49.09;1.000;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=152.07143|REG=bull|CONF=1.5;1.20;0.50;21262.55;2025.05.14 01:00:00;sl 21143.91;130.6
2025.05.22 16:55:00;2025.05.22 17:54:41;80;US100.cash;long;0.79;21166.85;21125.12;21125.17;21457.72;41.68;close;-32.97;0.00;0.00;-32.97;-1.001;5;1.50;bull;sl;P2_B|LONG|S=5|ATR=148.97143|REG=bull|CONF=1.5;1.00;1.00;21158.05;2025.05.14 17:00:00;sl 21125.17;59.7
2025.05.22 17:25:00;2025.05.22 22:55:39;81;US100.cash;long;0.61;21153.55;21130.92;21131.03;21455.38;22.52;close;-13.80;0.00;0.00;-13.80;-1.005;5;1.00;bull;sl;P2_B|LONG|S=5|ATR=153.77143|REG=bull|CONF=1.0;1.20;1.00;21158.05;2025.05.14 17:00:00;sl 21131.03;330.6
2025.05.22 19:00:00;2025.05.22 22:55:39;83;US100.cash;long;0.61;21201.35;21130.92;21131.03;21502.38;70.32;close;-42.96;0.00;0.00;-42.96;-1.002;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=153.77143|REG=bull|CONF=1.0;1.20;1.00;21158.05;2025.05.14 17:00:00;sl 21131.03;235.7
2025.05.22 19:30:00;2025.05.22 22:55:39;84;US100.cash;long;0.92;21198.55;21130.92;21131.03;21500.38;67.52;close;-62.22;0.00;0.00;-62.22;-1.002;6;1.50;bull;sl;P2_B|LONG|S=6|ATR=153.77143|REG=bull|CONF=1.5;1.20;1.00;21158.05;2025.05.14 17:00:00;sl 21131.03;205.7
2025.05.23 20:25:00;2025.05.27 06:45:38;88;US100.cash;long;0.74;20999.75;21094.96;21094.96;21368.55;95.21;stop;70.46;0.00;-18.41;52.05;1.000;5;1.50;bull;sl;P2_B|LONG|S=5|ATR=188.48571|REG=bull|CONF=1.5;1.20;1.00;21033.85;2025.05.19 13:00:00;sl 21094.96;4940.6
2025.05.23 20:55:00;2025.05.27 06:45:39;89;US100.cash;long;0.49;21007.35;21094.38;21094.51;21377.65;87.16;close;42.64;0.00;-12.19;30.45;0.999;5;1.00;bull;sl;P2_B|LONG|S=5|ATR=189.05000|REG=bull|CONF=1.0;1.20;1.00;21033.85;2025.05.19 13:00:00;sl 21094.51;4910.6
2025.05.23 22:15:00;2025.05.27 06:45:40;90;US100.cash;long;0.41;21001.05;21093.80;21093.94;21373.43;92.89;close;38.03;0.00;-10.20;27.83;0.998;5;1.00;bull;sl;P2_B|LONG|S=5|ATR=189.75714|REG=bull|CONF=1.0;1.00;1.00;21033.85;2025.05.19 13:00:00;sl 21093.94;4830.7
2025.05.27 16:05:00;2025.05.28 17:37:38;94;US100.cash;long;0.79;21235.45;21381.35;21381.38;21526.33;145.93;stop;115.26;0.00;-4.91;110.35;1.000;7;1.50;bull;sl;P2_B|LONG|S=7|ATR=148.71286|REG=bull|CONF=1.5;1.00;1.00;21224.35;2025.05.21 01:00:00;sl 21381.38;1532.6
2025.05.27 16:55:00;2025.05.28 17:58:39;95;US100.cash;long;0.50;21220.25;21375.26;21375.44;21526.51;155.19;close;77.51;0.00;-3.11;74.40;0.999;7;1.00;bull;sl;P2_B|LONG|S=7|ATR=156.14143|REG=bull|CONF=1.0;1.00;1.00;21224.35;2025.05.21 01:00:00;sl 21375.44;1503.7
2025.05.29 17:30:00;2025.05.29 19:57:39;98;US100.cash;short;0.49;21408.25;21413.19;21413.18;21121.03;4.93;stop;-2.42;0.00;0.00;-2.42;-1.002;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=145.28500|REG=bull|CONF=1.5;1.20;0.50;21430.05;2025.05.28 01:00:00;sl 21413.18;147.7
2025.05.29 18:15:00;2025.05.29 19:57:39;99;US100.cash;short;0.33;21409.75;21413.19;21413.18;21123.63;3.43;stop;-1.14;0.00;0.00;-1.14;-1.004;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=145.28500|REG=bull|CONF=1.0;1.20;0.50;21430.05;2025.05.28 01:00:00;sl 21413.18;102.7
2025.05.29 18:45:00;2025.05.29 19:57:39;100;US100.cash;short;0.33;21391.15;21413.19;21413.18;21104.94;22.03;stop;-7.27;0.00;0.00;-7.27;-1.001;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=145.28500|REG=bull|CONF=1.0;1.20;0.50;21430.05;2025.05.28 01:00:00;sl 21413.18;72.7
2025.05.29 21:20:00;2025.05.30 14:10:29;104;US100.cash;short;0.39;21297.15;21365.08;21364.90;20993.76;67.75;close;-26.49;0.00;0.02;-26.47;-1.003;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=153.69214|REG=bull|CONF=1.5;1.00;0.50;21265.35;2025.05.23 01:00:00;sl 21364.90;1010.5
2025.05.29 22:10:00;2025.05.30 14:10:36;105;US100.cash;short;0.25;21307.45;21366.81;21366.55;20999.24;59.10;close;-14.84;0.00;0.02;-14.82;-1.004;7;1.00;bull;sl;P2_B|SHORT|S=7|ATR=155.74929|REG=bull|CONF=1.0;1.00;0.50;21265.35;2025.05.23 01:00:00;sl 21366.55;960.6
2025.06.02 16:05:00;2025.06.02 16:52:24;108;US100.cash;long;0.74;21238.65;21284.28;21284.46;21554.88;45.81;close;33.77;0.00;0.00;33.77;0.996;5;1.50;bull;sl;P2_B|LONG|S=5|ATR=161.61500|REG=bull|CONF=1.5;1.00;1.00;21277.06;2025.05.29 01:00:00;sl 21284.46;47.4
2025.06.02 16:55:00;2025.06.03 10:21:23;110;US100.cash;long;0.46;21289.25;21387.31;21387.44;21629.78;98.19;close;45.11;0.00;-2.86;42.25;0.999;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=174.52929|REG=bull|CONF=1.0;1.00;1.00;21277.06;2025.05.29 01:00:00;sl 21387.44;1046.4
2025.06.02 17:25:00;2025.06.03 10:21:25;111;US100.cash;long;0.54;21310.05;21384.81;21384.95;21655.71;74.90;close;40.37;0.00;-3.36;37.01;0.998;8;1.00;bull;sl;P2_B|LONG|S=8|ATR=176.13643|REG=bull|CONF=1.0;1.20;1.00;21277.06;2025.05.29 01:00:00;sl 21384.95;1016.4
2025.06.05 22:20:00;2025.06.05 22:35:39;114;US100.cash;short;0.48;21500.55;21581.65;21581.59;21259.77;81.04;close;-38.93;0.00;0.00;-38.93;-1.001;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=123.92286|REG=bull|CONF=1.5;1.00;0.50;21533.36;2025.06.03 01:00:00;sl 21581.59;15.7
2025.06.05 23:45:00;2025.06.06 04:40:26;116;US100.cash;short;0.48;21497.76;21557.99;21557.99;21252.59;60.23;stop;-28.91;0.00;0.03;-28.88;-1.000;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=123.92286|REG=bull|CONF=1.5;1.00;0.50;21533.36;2025.06.03 01:00:00;sl 21557.99;295.4
2025.06.11 21:15:00;2025.06.12 12:35:17;118;US100.cash;short;0.47;21809.85;21806.89;21806.73;21561.34;3.12;close;1.39;0.00;0.03;1.42;0.948;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=127.09857|REG=bull|CONF=1.5;1.00;0.50;21839.05;2025.06.09 01:00:00;sl 21806.73;920.3
2025.06.11 22:05:00;2025.06.12 12:35:19;119;US100.cash;short;0.30;21826.45;21809.03;21809.03;21572.22;17.42;stop;5.23;0.00;0.02;5.25;1.000;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=129.97714|REG=bull|CONF=1.0;1.00;0.50;21839.05;2025.06.09 01:00:00;sl 21809.03;870.3
2025.06.11 22:35:00;2025.06.12 12:35:19;120;US100.cash;short;0.30;21806.15;21809.03;21809.03;21548.42;2.88;stop;-0.86;0.00;0.02;-0.84;-0.999;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=129.97714|REG=bull|CONF=1.0;1.00;0.50;21762.85;2025.06.05 01:00:00;sl 21809.03;840.3
2025.06.12 16:05:00;2025.06.13 01:30:16;124;US100.cash;long;0.98;21823.75;21850.24;21850.25;22061.90;26.50;stop;25.96;0.00;-6.09;19.87;1.000;7;1.50;bull;sl;P2_B|LONG|S=7|ATR=121.62857|REG=bull|CONF=1.5;1.00;1.00;21840.75;2025.06.11 13:00:00;sl 21850.25;565.3
2025.06.12 16:35:00;2025.06.13 01:30:25;125;US100.cash;long;0.65;21825.45;21848.83;21849.02;22068.19;23.57;close;15.20;0.00;-4.04;11.16;0.992;8;1.00;bull;sl;P2_B|LONG|S=8|ATR=123.16429|REG=bull|CONF=1.0;1.00;1.00;21840.75;2025.06.11 13:00:00;sl 21849.02;535.4
2025.06.12 17:05:00;2025.06.13 01:30:27;126;US100.cash;long;0.77;21835.45;21847.88;21847.97;22079.46;12.52;close;9.57;0.00;-4.79;4.78;0.993;8;1.00;bull;sl;P2_B|LONG|S=8|ATR=124.47857|REG=bull|CONF=1.0;1.20;1.00;21840.75;2025.06.11 13:00:00;sl 21847.97;505.4
2025.06.13 16:35:00;2025.06.13 17:20:39;130;US100.cash;long;0.76;21748.75;21638.53;21638.68;22055.39;110.07;close;-83.77;0.00;0.00;-83.77;-1.001;6;1.50;bull;sl;P2_B|LONG|S=6|ATR=158.09357|REG=bull|CONF=1.5;1.00;1.00;21708.15;2025.06.10 13:00:00;sl 21638.68;45.6
2025.06.13 17:05:00;2025.06.13 21:15:28;131;US100.cash;long;0.60;21715.45;21700.96;21701.16;22029.32;14.29;close;-8.69;0.00;0.00;-8.69;-1.014;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=159.23643|REG=bull|CONF=1.0;1.20;1.00;21686.35;2025.06.09 09:00:00;sl 21701.16;250.5
2025.06.13 18:50:00;2025.06.13 21:15:30;133;US100.cash;long;0.59;21810.15;21698.56;21698.61;22129.26;111.54;stop;-65.84;0.00;0.00;-65.84;-1.000;8;1.00;bull;sl;P2_B|LONG|S=8|ATR=162.42929|REG=bull|CONF=1.0;1.20;1.00;21840.75;2025.06.11 13:00:00;sl 21698.61;145.5
2025.06.13 19:20:00;2025.06.13 21:15:37;134;US100.cash;long;0.88;21829.15;21693.77;21693.96;22151.35;135.19;close;-119.13;0.00;0.00;-119.13;-1.001;8;1.50;bull;sl;P2_B|LONG|S=8|ATR=164.11500|REG=bull|CONF=1.5;1.20;1.00;21840.75;2025.06.11 13:00:00;sl 21693.96;115.6
2025.06.16 16:35:00;2025.06.17 01:42:13;138;US100.cash;long;0.77;21835.05;21859.27;21859.31;22132.44;24.26;stop;18.65;0.00;-4.79;13.86;0.998;9;1.50;bull;sl;P2_B|LONG|S=9|ATR=150.92929|REG=bull|CONF=1.5;1.00;1.00;21840.75;2025.06.11 13:00:00;sl 21859.31;547.2
2025.06.17 16:05:00;2025.06.17 19:59:41;140;US100.cash;long;0.92;21817.65;21791.88;21791.98;22066.25;25.67;close;-23.71;0.00;0.00;-23.71;-1.004;5;1.50;bull;sl;P2_B|LONG|S=5|ATR=126.83643|REG=bull|CONF=1.5;1.00;1.00;21840.75;2025.06.11 13:00:00;sl 21791.98;234.7
2025.06.17 16:35:00;2025.06.17 20:00:32;141;US100.cash;long;0.60;21850.45;21788.88;21788.89;22106.59;61.56;stop;-36.94;0.00;0.00;-36.94;-1.000;9;1.00;bull;sl;P2_B|LONG|S=9|ATR=130.70071|REG=bull|CONF=1.0;1.00;1.00;21840.75;2025.06.11 13:00:00;sl 21788.89;205.5
2025.06.17 17:05:00;2025.06.17 20:00:38;142;US100.cash;long;0.71;21842.05;21788.25;21788.28;22100.57;53.77;stop;-38.20;0.00;0.00;-38.20;-1.001;9;1.00;bull;sl;P2_B|LONG|S=9|ATR=131.45786|REG=bull|CONF=1.0;1.20;1.00;21840.75;2025.06.11 13:00:00;sl 21788.28;175.6
2025.06.17 22:25:00;2025.06.18 01:48:02;146;US100.cash;long;0.86;21749.45;21645.80;21645.94;22014.85;103.51;close;-89.14;0.00;-5.35;-94.49;-1.001;4;1.50;bull;sl;P2_B|LONG|S=4|ATR=134.63643|REG=bull|CONF=1.5;1.00;1.00;21708.15;2025.06.10 13:00:00;sl 21645.94;203.0
2025.06.18 17:15:00;2025.06.18 20:22:41;148;US100.cash;long;1.20;21814.35;21766.52;21766.59;22038.15;47.76;close;-57.40;0.00;0.00;-57.40;-1.001;8;1.50;bull;sl;P2_B|LONG|S=8|ATR=113.45071|REG=bull|CONF=1.5;1.20;1.00;21840.75;2025.06.11 13:00:00;sl 21766.59;187.7
2025.06.18 17:45:00;2025.06.18 20:27:40;149;US100.cash;long;0.78;21855.35;21756.81;21756.92;22085.01;98.43;close;-76.86;0.00;0.00;-76.86;-1.001;8;1.00;bull;sl;P2_B|LONG|S=8|ATR=116.65786|REG=bull|CONF=1.0;1.20;1.00;21840.75;2025.06.11 13:00:00;sl 21756.92;162.7
2025.06.18 18:15:00;2025.06.18 20:28:29;150;US100.cash;long;0.78;21827.25;21751.07;21751.12;22057.91;76.13;close;-59.42;0.00;0.00;-59.42;-1.001;8;1.00;bull;sl;P2_B|LONG|S=8|ATR=116.65786|REG=bull|CONF=1.0;1.20;1.00;21840.75;2025.06.11 13:00:00;sl 21751.12;133.5
2025.06.20 17:30:00;2025.06.20 17:50:17;154;US100.cash;long;0.97;21711.85;21613.76;21613.93;21983.06;97.92;close;-95.15;0.00;0.00;-95.15;-1.002;6;1.50;bull;sl;P2_B|LONG|S=6|ATR=137.77286|REG=bull|CONF=1.5;1.20;1.00;21695.65;2025.06.12 13:00:00;sl 21613.93;20.3
2025.06.23 16:05:00;2025.06.23 16:34:39;156;US100.cash;long;0.76;21667.05;21549.49;21549.68;21950.21;117.37;close;-89.35;0.00;0.00;-89.35;-1.002;6;1.50;bull;sl;P2_B|LONG|S=6|ATR=144.46500|REG=bull|CONF=1.5;1.00;1.00;21629.85;2025.06.18 05:00:00;sl 21549.68;29.6
2025.06.23 19:25:00;2025.06.24 01:24:40;158;US100.cash;long;0.81;21673.15;21991.76;21827.11;21991.58;153.96;close;258.07;0.00;-5.04;253.03;2.069;5;1.50;bull;tp;P2_B|LONG|S=5|ATR=162.19357|REG=bull|CONF=1.5;1.20;1.00;21629.85;2025.06.18 05:00:00;tp 21991.58;359.7
