entry_ts,dir,entry_row
2026-02-23 17:30:00,short,"{'entry_ts': '2026-02-23 17:30:00', 'exit_ts': '2026-02-24 03:40:00', 'dir': 'short', 'entry': '24793.13', 'exit': '24780.29522234848', 'entry_price': '24793.13', 'exit_price': '24780.29522234848', 'entry_signal_price': '24793.13', 'exit_signal_price': '24780.29522234848', 'stop_price': '24780.29522234848', 'stop_price_initial': '25086.1272919034', 'stop_price_exit': '24780.29522234848', 'initial_risk_price': '292.99729190340076', 'r_value': '0.04380510675761999', 'fees': '0.0', 'pnl': '603.1109831775167', 'win': 'True', 'exit_reason': 'stop', 'qty': '46.99037252943735', 'be_triggered': 'False', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-02-23/2026-03-01'}"
2026-02-24 13:05:00,long,"{'entry_ts': '2026-02-24 13:05:00', 'exit_ts': '2026-02-24 16:30:00', 'dir': 'long', 'entry': '24777.85', 'exit': '24711.137170105107', 'entry_price': '24777.85', 'exit_price': '24711.137170105107', 'entry_signal_price': '24777.85', 'exit_signal_price': '24711.137170105107', 'stop_price': '24711.137170105107', 'stop_price_initial': '24560.513443947075', 'stop_price_exit': '24711.137170105107', 'initial_risk_price': '217.3365560529237', 'r_value': '-0.306956322058617', 'fees': '0.0', 'pnl': '-7072.227316326695', 'win': 'False', 'exit_reason': 'stop', 'qty': '106.01000328526317', 'be_triggered': 'False', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-02-23/2026-03-01'}"
2026-02-24 13:55:00,long,"{'entry_ts': '2026-02-24 13:55:00', 'exit_ts': '2026-02-24 16:30:00', 'dir': 'long', 'entry': '24780.45', 'exit': '24711.137170105107', 'entry_price': '24780.45', 'exit_price': '24711.137170105107', 'entry_signal_price': '24780.45', 'exit_signal_price': '24711.137170105107', 'stop_price': '24711.137170105107', 'stop_price_initial': '24563.113443947077', 'stop_price_exit': '24711.137170105107', 'initial_risk_price': '217.3365560529237', 'r_value': '-0.31891933484956714', 'fees': '0.0', 'pnl': '-4898.56888324574', 'win': 'False', 'exit_reason': 'stop', 'qty': '70.67333552350878', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-02-23/2026-03-01'}"
2026-02-26 17:00:00,short,"{'entry_ts': '2026-02-26 17:00:00', 'exit_ts': '2026-02-26 17:45:00', 'dir': 'short', 'entry': '25126.73', 'exit': '24967.569505867858', 'entry_price': '25126.73', 'exit_price': '24967.569505867858', 'entry_signal_price': '25126.73', 'exit_signal_price': '24967.569505867858', 'stop_price': '24967.569505867858', 'stop_price_initial': '25396.05407350223', 'stop_price_exit': '24967.569505867858', 'initial_risk_price': '269.32407350223', 'r_value': '0.5909627463392135', 'fees': '0.0', 'pnl': '8075.892757999929', 'win': 'True', 'exit_reason': 'stop', 'qty': '50.7405609792526', 'be_triggered': 'True', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-02-23/2026-03-01'}"
2026-02-26 17:40:00,short,"{'entry_ts': '2026-02-26 17:40:00', 'exit_ts': '2026-02-26 21:05:00', 'dir': 'short', 'entry': '24942.73', 'exit': '25002.46950586786', 'entry_price': '24942.73', 'exit_price': '25002.46950586786', 'entry_signal_price': '24942.73', 'exit_signal_price': '25002.46950586786', 'stop_price': '25002.46950586786', 'stop_price_initial': '25212.05407350223', 'stop_price_exit': '25002.46950586786', 'initial_risk_price': '269.32407350223', 'r_value': '-0.22181272208986086', 'fees': '0.0', 'pnl': '-2020.8106935723595', 'win': 'False', 'exit_reason': 'stop', 'qty': '33.82704065283507', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-02-23/2026-03-01'}"
2026-02-26 18:00:00,short,"{'entry_ts': '2026-02-26 18:00:00', 'exit_ts': '2026-02-26 21:05:00', 'dir': 'short', 'entry': '24977.13', 'exit': '25002.46950586786', 'entry_price': '24977.13', 'exit_price': '25002.46950586786', 'entry_signal_price': '24977.13', 'exit_signal_price': '25002.46950586786', 'stop_price': '25002.46950586786', 'stop_price_initial': '25246.45407350223', 'stop_price_exit': '25002.46950586786', 'initial_risk_price': '269.32407350223', 'r_value': '-0.09408555848108445', 'fees': '0.0', 'pnl': '-719.6191867582415', 'win': 'False', 'exit_reason': 'stop', 'qty': '28.399101012898868', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-02-23/2026-03-01'}"
2026-02-27 13:00:00,short,"{'entry_ts': '2026-02-27 13:00:00', 'exit_ts': '2026-02-27 17:00:00', 'dir': 'short', 'entry': '24960.35', 'exit': '24900.306933441574', 'entry_price': '24960.35', 'exit_price': '24900.306933441574', 'entry_signal_price': '24960.35', 'exit_signal_price': '24900.306933441574', 'stop_price': '24900.306933441574', 'stop_price_initial': '25207.019250202946', 'stop_price_exit': '24900.306933441574', 'initial_risk_price': '246.6692502029473', 'r_value': '0.24341528791701436', 'fees': '0.0', 'pnl': '2785.661068008389', 'win': 'True', 'exit_reason': 'stop', 'qty': '46.39438369287521', 'be_triggered': 'False', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-02-23/2026-03-01'}"
2026-02-27 13:20:00,short,"{'entry_ts': '2026-02-27 13:20:00', 'exit_ts': '2026-02-27 17:00:00', 'dir': 'short', 'entry': '24953.65', 'exit': '24900.306933441574', 'entry_price': '24953.65', 'exit_price': '24900.306933441574', 'entry_signal_price': '24953.65', 'exit_signal_price': '24900.306933441574', 'stop_price': '24900.306933441574', 'stop_price_initial': '25200.31925020295', 'stop_price_exit': '24900.306933441574', 'initial_risk_price': '246.6692502029473', 'r_value': '0.21625341024282246', 'fees': '0.0', 'pnl': '1649.8791315108401', 'win': 'True', 'exit_reason': 'stop', 'qty': '30.929589128583473', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-02-23/2026-03-01'}"
2026-02-27 17:20:00,short,"{'entry_ts': '2026-02-27 17:20:00', 'exit_ts': '2026-03-02 03:10:00', 'dir': 'short', 'entry': '24940.73', 'exit': '24829.638008982696', 'entry_price': '24940.73', 'exit_price': '24829.638008982696', 'entry_signal_price': '24940.73', 'exit_signal_price': '24829.638008982696', 'stop_price': '24829.638008982696', 'stop_price_initial': '25205.270016842554', 'stop_price_exit': '24829.638008982696', 'initial_risk_price': '264.5400168425549', 'r_value': '0.41994399313666597', 'fees': '0.0', 'pnl': '5798.502804739944', 'win': 'True', 'exit_reason': 'stop', 'qty': '52.19550708958655', 'be_triggered': 'True', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-02-23/2026-03-01'}"
2026-03-02 16:00:00,long,"{'entry_ts': '2026-03-02 16:00:00', 'exit_ts': '2026-03-02 16:30:00', 'dir': 'long', 'entry': '24577.65', 'exit': '24617.232936071574', 'entry_price': '24577.65', 'exit_price': '24617.232936071574', 'entry_signal_price': '24577.65', 'exit_signal_price': '24617.232936071574', 'stop_price': '24617.232936071574', 'stop_price_initial': '24246.530505134197', 'stop_price_exit': '24617.232936071574', 'initial_risk_price': '331.1194948658049', 'r_value': '0.11954275325170609', 'fees': '0.0', 'pnl': '3318.7127928497766', 'win': 'True', 'exit_reason': 'stop', 'qty': '83.84200673868651', 'be_triggered': 'False', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-02 16:30:00,long,"{'entry_ts': '2026-03-02 16:30:00', 'exit_ts': '2026-03-03 03:00:00', 'dir': 'long', 'entry': '24793.83', 'exit': '24878.63293607157', 'entry_price': '24793.83', 'exit_price': '24878.63293607157', 'entry_signal_price': '24793.83', 'exit_signal_price': '24878.63293607157', 'stop_price': '24878.63293607157', 'stop_price_initial': '24462.710505134197', 'stop_price_exit': '24878.63293607157', 'initial_risk_price': '331.1194948658049', 'r_value': '0.2561097651648046', 'fees': '0.0', 'pnl': '4754.31146491629', 'win': 'True', 'exit_reason': 'stop', 'qty': '56.06305259176235', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-02 16:50:00,long,"{'entry_ts': '2026-03-02 16:50:00', 'exit_ts': '2026-03-03 03:00:00', 'dir': 'long', 'entry': '24803.73', 'exit': '24878.63293607157', 'entry_price': '24803.73', 'exit_price': '24878.63293607157', 'entry_signal_price': '24803.73', 'exit_signal_price': '24878.63293607157', 'stop_price': '24878.63293607157', 'stop_price_initial': '24472.610505134195', 'stop_price_exit': '24878.63293607157', 'initial_risk_price': '331.1194948658049', 'r_value': '0.22621119333951817', 'fees': '0.0', 'pnl': '4199.287244257965', 'win': 'True', 'exit_reason': 'stop', 'qty': '56.06305259176235', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-05 14:00:00,short,"{'entry_ts': '2026-03-05 14:00:00', 'exit_ts': '2026-03-05 16:45:00', 'dir': 'short', 'entry': '25057.25', 'exit': '25094.564190473047', 'entry_price': '25057.25', 'exit_price': '25094.564190473047', 'entry_signal_price': '25057.25', 'exit_signal_price': '25094.564190473047', 'stop_price': '25094.564190473047', 'stop_price_initial': '25363.089107136966', 'stop_price_exit': '25094.564190473047', 'initial_risk_price': '305.83910713696605', 'r_value': '-0.12200594888716006', 'fees': '0.0', 'pnl': '-1786.4179146771733', 'win': 'False', 'exit_reason': 'stop', 'qty': '47.87502802633578', 'be_triggered': 'False', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-05 14:30:00,short,"{'entry_ts': '2026-03-05 14:30:00', 'exit_ts': '2026-03-05 16:45:00', 'dir': 'short', 'entry': '25068.75', 'exit': '25094.564190473047', 'entry_price': '25068.75', 'exit_price': '25094.564190473047', 'entry_signal_price': '25068.75', 'exit_signal_price': '25094.564190473047', 'stop_price': '25094.564190473047', 'stop_price_initial': '25374.589107136966', 'stop_price_exit': '25094.564190473047', 'initial_risk_price': '305.83910713696605', 'r_value': '-0.08440447892586476', 'fees': '0.0', 'pnl': '-823.9033949162078', 'win': 'False', 'exit_reason': 'stop', 'qty': '31.916685350890518', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-05 14:50:00,short,"{'entry_ts': '2026-03-05 14:50:00', 'exit_ts': '2026-03-05 16:50:00', 'dir': 'short', 'entry': '25020.15', 'exit': '25094.564190473047', 'entry_price': '25020.15', 'exit_price': '25094.564190473047', 'entry_signal_price': '25020.15', 'exit_signal_price': '25094.564190473047', 'stop_price': '25094.564190473047', 'stop_price_initial': '25325.989107136968', 'stop_price_exit': '25094.564190473047', 'initial_risk_price': '305.83910713696605', 'r_value': '-0.243311560675334', 'fees': '0.0', 'pnl': '-2375.0543029694404', 'win': 'False', 'exit_reason': 'stop', 'qty': '31.916685350890518', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-05 18:55:00,short,"{'entry_ts': '2026-03-05 18:55:00', 'exit_ts': '2026-03-05 22:25:00', 'dir': 'short', 'entry': '25009.03', 'exit': '24933.979631743307', 'entry_price': '25009.03', 'exit_price': '24933.979631743307', 'entry_signal_price': '25009.03', 'exit_signal_price': '24933.979631743307', 'stop_price': '24933.979631743307', 'stop_price_initial': '25357.3105595187', 'stop_price_exit': '24933.979631743307', 'initial_risk_price': '348.2805595187019', 'r_value': '0.21548824993392218', 'fees': '0.0', 'pnl': '2618.0457775082887', 'win': 'True', 'exit_reason': 'stop', 'qty': '34.883849850727884', 'be_triggered': 'False', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-05 19:30:00,short,"{'entry_ts': '2026-03-05 19:30:00', 'exit_ts': '2026-03-05 22:25:00', 'dir': 'short', 'entry': '24835.23', 'exit': '24933.979631743307', 'entry_price': '24835.23', 'exit_price': '24933.979631743307', 'entry_signal_price': '24835.23', 'exit_signal_price': '24933.979631743307', 'stop_price': '24933.979631743307', 'stop_price_initial': '25183.5105595187', 'stop_price_exit': '24933.979631743307', 'initial_risk_price': '348.2805595187019', 'r_value': '-0.2835347223507728', 'fees': '0.0', 'pnl': '-2296.511551032128', 'win': 'False', 'exit_reason': 'stop', 'qty': '23.255899900485254', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-05 19:50:00,short,"{'entry_ts': '2026-03-05 19:50:00', 'exit_ts': '2026-03-05 22:25:00', 'dir': 'short', 'entry': '24777.53', 'exit': '24933.979631743307', 'entry_price': '24777.53', 'exit_price': '24933.979631743307', 'entry_signal_price': '24777.53', 'exit_signal_price': '24933.979631743307', 'stop_price': '24933.979631743307', 'stop_price_initial': '25125.8105595187', 'stop_price_exit': '24933.979631743307', 'initial_risk_price': '348.2805595187019', 'r_value': '-0.449205755151851', 'fees': '0.0', 'pnl': '-3638.376975290144', 'win': 'False', 'exit_reason': 'stop', 'qty': '23.255899900485254', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-06 13:40:00,short,"{'entry_ts': '2026-03-06 13:40:00', 'exit_ts': '2026-03-06 17:20:00', 'dir': 'short', 'entry': '24842.35', 'exit': '24773.861444489045', 'entry_price': '24842.35', 'exit_price': '24773.861444489045', 'entry_signal_price': '24842.35', 'exit_signal_price': '24773.861444489045', 'stop_price': '24773.861444489045', 'stop_price_initial': '25185.121458416957', 'stop_price_exit': '24773.861444489045', 'initial_risk_price': '342.7714584169589', 'r_value': '0.19980822156914302', 'fees': '0.0', 'pnl': '2420.5846716113915', 'win': 'True', 'exit_reason': 'stop', 'qty': '35.34290734492487', 'be_triggered': 'False', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-06 14:00:00,short,"{'entry_ts': '2026-03-06 14:00:00', 'exit_ts': '2026-03-06 17:20:00', 'dir': 'short', 'entry': '24818.05', 'exit': '24773.861444489045', 'entry_price': '24818.05', 'exit_price': '24773.861444489045', 'entry_signal_price': '24818.05', 'exit_signal_price': '24773.861444489045', 'stop_price': '24773.861444489045', 'stop_price_initial': '25160.82145841696', 'stop_price_exit': '24773.861444489045', 'initial_risk_price': '342.7714584169589', 'r_value': '0.12891550456106612', 'fees': '0.0', 'pnl': '1249.4016185037942', 'win': 'True', 'exit_reason': 'stop', 'qty': '28.27432587593989', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-06 14:20:00,short,"{'entry_ts': '2026-03-06 14:20:00', 'exit_ts': '2026-03-06 17:20:00', 'dir': 'short', 'entry': '24829.65', 'exit': '24773.861444489045', 'entry_price': '24829.65', 'exit_price': '24773.861444489045', 'entry_signal_price': '24829.65', 'exit_signal_price': '24773.861444489045', 'stop_price': '24773.861444489045', 'stop_price_initial': '25172.42145841696', 'stop_price_exit': '24773.861444489045', 'initial_risk_price': '342.7714584169589', 'r_value': '0.16275729539620487', 'fees': '0.0', 'pnl': '1577.3837986647588', 'win': 'True', 'exit_reason': 'stop', 'qty': '28.27432587593989', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-06 17:20:00,short,"{'entry_ts': '2026-03-06 17:20:00', 'exit_ts': '2026-03-09 01:05:00', 'dir': 'short', 'entry': '24779.33', 'exit': '24312.722823516895', 'entry_price': '24779.33', 'exit_price': '24312.722823516895', 'entry_signal_price': '24779.33', 'exit_signal_price': '24312.722823516895', 'stop_price': '24779.33', 'stop_price_initial': '25138.258597294698', 'stop_price_exit': '24779.33', 'initial_risk_price': '358.9285972946964', 'r_value': '1.300000000000004', 'fees': '0.0', 'pnl': '18984.634158746212', 'win': 'True', 'exit_reason': 'tp', 'qty': '40.686545590311', 'be_triggered': 'True', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-06 17:40:00,short,"{'entry_ts': '2026-03-06 17:40:00', 'exit_ts': '2026-03-09 01:05:00', 'dir': 'short', 'entry': '24806.93', 'exit': '24340.322823516894', 'entry_price': '24806.93', 'exit_price': '24340.322823516894', 'entry_signal_price': '24806.93', 'exit_signal_price': '24340.322823516894', 'stop_price': '24806.93', 'stop_price_initial': '25165.858597294697', 'stop_price_exit': '24806.93', 'initial_risk_price': '358.9285972946964', 'r_value': '1.3000000000000043', 'fees': '0.0', 'pnl': '12656.422772497475', 'win': 'True', 'exit_reason': 'tp', 'qty': '27.124363726873998', 'be_triggered': 'True', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-06 18:05:00,short,"{'entry_ts': '2026-03-06 18:05:00', 'exit_ts': '2026-03-09 01:05:00', 'dir': 'short', 'entry': '24819.73', 'exit': '24353.122823516893', 'entry_price': '24819.73', 'exit_price': '24353.122823516893', 'entry_signal_price': '24819.73', 'exit_signal_price': '24353.122823516893', 'stop_price': '24819.73', 'stop_price_initial': '25178.658597294696', 'stop_price_exit': '24819.73', 'initial_risk_price': '358.9285972946964', 'r_value': '1.300000000000004', 'fees': '0.0', 'pnl': '10547.01897708123', 'win': 'True', 'exit_reason': 'tp', 'qty': '22.603636439061667', 'be_triggered': 'True', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-02/2026-03-08'}"
2026-03-09 16:50:00,long,"{'entry_ts': '2026-03-09 16:50:00', 'exit_ts': '2026-03-09 22:25:00', 'dir': 'long', 'entry': '24318.03', 'exit': '24869.590473145086', 'entry_price': '24318.03', 'exit_price': '24869.590473145086', 'entry_signal_price': '24318.03', 'exit_signal_price': '24869.590473145086', 'stop_price': '24696.94878024817', 'stop_price_initial': '23893.752712965317', 'stop_price_exit': '24696.94878024817', 'initial_risk_price': '424.27728703468165', 'r_value': '1.3000000000000034', 'fees': '0.0', 'pnl': '26234.23312283275', 'win': 'True', 'exit_reason': 'tp', 'qty': '47.563656933646605', 'be_triggered': 'True', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-09/2026-03-15'}"
2026-03-09 16:10:00,long,"{'entry_ts': '2026-03-09 16:10:00', 'exit_ts': '2026-03-09 22:30:00', 'dir': 'long', 'entry': '24410.35', 'exit': '24961.910473145086', 'entry_price': '24410.35', 'exit_price': '24961.910473145086', 'entry_signal_price': '24410.35', 'exit_signal_price': '24961.910473145086', 'stop_price': '24733.848780248172', 'stop_price_initial': '23986.072712965317', 'stop_price_exit': '24733.848780248172', 'initial_risk_price': '424.27728703468165', 'r_value': '1.3000000000000034', 'fees': '0.0', 'pnl': '39351.34968424912', 'win': 'True', 'exit_reason': 'tp', 'qty': '71.34548540046991', 'be_triggered': 'True', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-03-09/2026-03-15'}"
2026-03-09 16:30:00,long,"{'entry_ts': '2026-03-09 16:30:00', 'exit_ts': '2026-03-09 22:35:00', 'dir': 'long', 'entry': '24452.73', 'exit': '25004.290473145087', 'entry_price': '24452.73', 'exit_price': '25004.290473145087', 'entry_signal_price': '24452.73', 'exit_signal_price': '25004.290473145087', 'stop_price': '24788.848780248172', 'stop_price_initial': '24028.452712965318', 'stop_price_exit': '24788.848780248172', 'initial_risk_price': '424.27728703468165', 'r_value': '1.3000000000000034', 'fees': '0.0', 'pnl': '26234.23312283275', 'win': 'True', 'exit_reason': 'tp', 'qty': '47.563656933646605', 'be_triggered': 'True', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-09/2026-03-15'}"
2026-03-16 15:05:00,long,"{'entry_ts': '2026-03-16 15:05:00', 'exit_ts': '2026-03-16 22:50:00', 'dir': 'long', 'entry': '24633.55', 'exit': '24623.573806793218', 'entry_price': '24633.55', 'exit_price': '24623.573806793218', 'entry_signal_price': '24633.55', 'exit_signal_price': '24623.573806793218', 'stop_price': '24623.573806793218', 'stop_price_initial': '24359.507137737284', 'stop_price_exit': '24623.573806793218', 'initial_risk_price': '274.04286226271506', 'r_value': '-0.03640376955783471', 'fees': '0.0', 'pnl': '-1186.1850996714713', 'win': 'False', 'exit_reason': 'stop', 'qty': '118.90157649163831', 'be_triggered': 'False', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-03-16/2026-03-22'}"
2026-03-16 15:25:00,long,"{'entry_ts': '2026-03-16 15:25:00', 'exit_ts': '2026-03-16 22:50:00', 'dir': 'long', 'entry': '24650.85', 'exit': '24623.573806793218', 'entry_price': '24650.85', 'exit_price': '24623.573806793218', 'entry_signal_price': '24650.85', 'exit_signal_price': '24623.573806793218', 'stop_price': '24623.573806793218', 'stop_price_initial': '24376.807137737283', 'stop_price_exit': '24623.573806793218', 'initial_risk_price': '274.04286226271506', 'r_value': '-0.09953258034734686', 'fees': '0.0', 'pnl': '-2162.121581984485', 'win': 'False', 'exit_reason': 'stop', 'qty': '79.2677176610922', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-16/2026-03-22'}"
2026-03-16 15:45:00,long,"{'entry_ts': '2026-03-16 15:45:00', 'exit_ts': '2026-03-16 22:50:00', 'dir': 'long', 'entry': '24660.75', 'exit': '24623.573806793218', 'entry_price': '24660.75', 'exit_price': '24623.573806793218', 'entry_signal_price': '24660.75', 'exit_signal_price': '24623.573806793218', 'stop_price': '24623.573806793218', 'stop_price_initial': '24386.707137737285', 'stop_price_exit': '24623.573806793218', 'initial_risk_price': '274.04286226271506', 'r_value': '-0.13565831600146755', 'fees': '0.0', 'pnl': '-2946.8719868294133', 'win': 'False', 'exit_reason': 'stop', 'qty': '79.2677176610922', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-16/2026-03-22'}"
2026-03-17 15:05:00,long,"{'entry_ts': '2026-03-17 15:05:00', 'exit_ts': '2026-03-17 18:30:00', 'dir': 'long', 'entry': '24649.25', 'exit': '24760.764675400493', 'entry_price': '24649.25', 'exit_price': '24760.764675400493', 'entry_signal_price': '24649.25', 'exit_signal_price': '24760.764675400493', 'stop_price': '24760.764675400493', 'stop_price_initial': '24423.75251637593', 'stop_price_exit': '24760.764675400493', 'initial_risk_price': '225.497483624069', 'r_value': '0.49452736060860386', 'fees': '0.0', 'pnl': '16035.291910414635', 'win': 'True', 'exit_reason': 'stop', 'qty': '143.79535117531074', 'be_triggered': 'True', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-03-16/2026-03-22'}"
2026-03-17 15:25:00,long,"{'entry_ts': '2026-03-17 15:25:00', 'exit_ts': '2026-03-17 18:35:00', 'dir': 'long', 'entry': '24680.55', 'exit': '24750.964675400493', 'entry_price': '24680.55', 'exit_price': '24750.964675400493', 'entry_signal_price': '24680.55', 'exit_signal_price': '24750.964675400493', 'stop_price': '24750.964675400493', 'stop_price_initial': '24455.05251637593', 'stop_price_exit': '24750.964675400493', 'initial_risk_price': '225.497483624069', 'r_value': '0.3122636859127163', 'fees': '0.0', 'pnl': '6750.201984739715', 'win': 'True', 'exit_reason': 'stop', 'qty': '95.86356745020716', 'be_triggered': 'True', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-16/2026-03-22'}"
2026-03-17 15:45:00,long,"{'entry_ts': '2026-03-17 15:45:00', 'exit_ts': '2026-03-17 18:35:00', 'dir': 'long', 'entry': '24693.75', 'exit': '24750.964675400493', 'entry_price': '24693.75', 'exit_price': '24750.964675400493', 'entry_signal_price': '24693.75', 'exit_signal_price': '24750.964675400493', 'stop_price': '24750.964675400493', 'stop_price_initial': '24468.25251637593', 'stop_price_exit': '24750.964675400493', 'initial_risk_price': '225.497483624069', 'r_value': '0.2537264473242507', 'fees': '0.0', 'pnl': '5484.80289439691', 'win': 'True', 'exit_reason': 'stop', 'qty': '95.86356745020716', 'be_triggered': 'True', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-16/2026-03-22'}"
2026-03-18 14:20:00,short,"{'entry_ts': '2026-03-18 14:20:00', 'exit_ts': '2026-03-18 15:55:00', 'dir': 'short', 'entry': '24936.45', 'exit': '24646.98493561194', 'entry_price': '24936.45', 'exit_price': '24646.98493561194', 'entry_signal_price': '24936.45', 'exit_signal_price': '24646.98493561194', 'stop_price': '24770.904898210487', 'stop_price_initial': '25159.11543414466', 'stop_price_exit': '24770.904898210487', 'initial_risk_price': '222.66543414465923', 'r_value': '1.3000000000000114', 'fees': '0.0', 'pnl': '14359.757241253175', 'win': 'True', 'exit_reason': 'tp', 'qty': '49.607911309125555', 'be_triggered': 'True', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-16/2026-03-22'}"
2026-03-18 14:00:00,short,"{'entry_ts': '2026-03-18 14:00:00', 'exit_ts': '2026-03-18 16:00:00', 'dir': 'short', 'entry': '24926.65', 'exit': '24637.184935611942', 'entry_price': '24926.65', 'exit_price': '24637.184935611942', 'entry_signal_price': '24926.65', 'exit_signal_price': '24637.184935611942', 'stop_price': '24770.904898210487', 'stop_price_initial': '25149.31543414466', 'stop_price_exit': '24770.904898210487', 'initial_risk_price': '222.66543414465923', 'r_value': '1.3000000000000114', 'fees': '0.0', 'pnl': '21539.63586187976', 'win': 'True', 'exit_reason': 'tp', 'qty': '74.41186696368833', 'be_triggered': 'True', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-03-16/2026-03-22'}"
2026-03-18 16:45:00,short,"{'entry_ts': '2026-03-18 16:45:00', 'exit_ts': '2026-03-18 22:55:00', 'dir': 'short', 'entry': '24738.33', 'exit': '24439.36027753035', 'entry_price': '24738.33', 'exit_price': '24439.36027753035', 'entry_signal_price': '24738.33', 'exit_signal_price': '24439.36027753035', 'stop_price': '24546.234245115756', 'stop_price_initial': '24968.30670959204', 'stop_price_exit': '24546.234245115756', 'initial_risk_price': '229.9767095920397', 'r_value': '1.2999999999999936', 'fees': '0.0', 'pnl': '22127.66792090878', 'win': 'True', 'exit_reason': 'tp', 'qty': '74.01307309021925', 'be_triggered': 'True', 'confidence_mult': '1.5', 'regime': 'bull', '_week': '2026-03-16/2026-03-22'}"
2026-03-18 17:05:00,short,"{'entry_ts': '2026-03-18 17:05:00', 'exit_ts': '2026-03-18 22:55:00', 'dir': 'short', 'entry': '24739.43', 'exit': '24440.46027753035', 'entry_price': '24739.43', 'exit_price': '24440.46027753035', 'entry_signal_price': '24739.43', 'exit_signal_price': '24440.46027753035', 'stop_price': '24546.234245115756', 'stop_price_initial': '24969.40670959204', 'stop_price_exit': '24546.234245115756', 'initial_risk_price': '229.9767095920397', 'r_value': '1.2999999999999938', 'fees': '0.0', 'pnl': '14751.77861393919', 'win': 'True', 'exit_reason': 'tp', 'qty': '49.34204872681284', 'be_triggered': 'True', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-16/2026-03-22'}"
2026-03-23 14:25:00,long,"{'entry_ts': '2026-03-23 14:25:00', 'exit_ts': '2026-03-23 15:15:00', 'dir': 'long', 'entry': '24302.15', 'exit': '24209.588248698965', 'entry_price': '24302.15', 'exit_price': '24209.588248698965', 'entry_signal_price': '24302.15', 'exit_signal_price': '24209.588248698965', 'stop_price': '24209.588248698965', 'stop_price_initial': '23836.846716310563', 'stop_price_exit': '24209.588248698965', 'initial_risk_price': '465.3032836894381', 'r_value': '-0.19892778440569947', 'fees': '0.0', 'pnl': '-4685.915565711658', 'win': 'False', 'exit_reason': 'stop', 'qty': '50.624750502740135', 'be_triggered': 'False', 'confidence_mult': '1.0', 'regime': 'bull', '_week': '2026-03-23/2026-03-29'}"
