direction,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,pnl,fees,r_value,win
long,2025-04-21 09:08:00+00:00,3386.85,2025-04-21 10:48:00+00:00,3386.85,stop_be,5.757564955219881,15.039067816135654,2.7312451635106787,6.172857142857083,True
long,2025-04-21 14:19:00+00:00,3390.05,2025-04-21 14:37:00+00:00,3400.1571428571433,full_2r,6.967336379693618,49.50445443247658,3.310443660023724,5.0535714285715585,True
long,2025-04-22 09:23:00+00:00,3488.41,2025-04-22 09:32:00+00:00,3481.903571428571,stop_loss,5.4496032569281905,-38.116435381676006,2.658981047846753,6.506428571428842,False
short,2025-04-28 09:08:00+00:00,3294.6,2025-04-28 09:19:00+00:00,3294.6,stop_be,10.366076216605288,12.853379960534037,4.780056117926397,3.402142857142735,True
short,2025-04-29 10:15:00+00:00,3315.27,2025-04-29 10:20:00+00:00,3319.1021428571426,stop_loss,9.219682139686233,-39.61281522147077,4.281676164747231,3.8321428571425713,False
short,2025-04-30 15:19:00+00:00,3283.1,2025-04-30 15:21:00+00:00,3288.706428571428,stop_loss,6.26656962324692,-38.01586275807631,2.882787777460118,5.606428571428296,False
short,2025-05-01 08:25:00+00:00,3228.03,2025-05-01 08:35:00+00:00,3233.3035714285716,stop_loss,6.626059045585368,-37.93991810985141,2.9969224430256087,5.273571428571358,False
long,2025-05-06 07:31:00+00:00,3358.49,2025-05-06 07:50:00+00:00,3365.715714285714,full_2r,9.619338573900203,47.60339168133867,4.526552433076142,3.6128571428571377,True
long,2025-05-06 08:46:00+00:00,3353.4,2025-05-06 09:02:00+00:00,3364.3000000000006,full_2r,6.4204244100333,49.46906029383142,3.017909258193435,5.450000000000273,True
short,2025-05-07 07:06:00+00:00,3381.78,2025-05-07 07:19:00+00:00,3386.1321428571428,stop_loss,8.096852399576038,-39.074573333333284,3.835914997180886,4.352142857142553,False
long,2025-05-07 10:06:00+00:00,3390.17,2025-05-07 10:24:00+00:00,3390.17,stop_be,8.920109028596073,13.28672017618486,4.234922558558008,3.9285714285715585,True
short,2025-05-08 12:02:00+00:00,3339.04,2025-05-08 12:06:00+00:00,3342.017142857143,stop_loss,11.793091818260754,-40.62504149337993,5.51532242301328,2.977142857143008,False
short,2025-05-14 11:05:00+00:00,3238.47,2025-05-14 11:07:00+00:00,3241.627857142857,stop_loss,11.053886317136078,-39.92071241547394,5.014118552574196,3.1578571428572104,False
long,2025-05-15 14:40:00+00:00,3175.01,2025-05-15 15:21:00+00:00,3183.011428571429,full_2r,8.675198432628166,48.20070336867096,3.859782082562612,4.000714285714366,True
short,2025-05-20 07:07:00+00:00,3212.54,2025-05-20 07:18:00+00:00,3214.215714285714,stop_loss,20.855580283349383,-44.33035420091895,9.382360383253207,1.6757142857140934,False
long,2025-05-21 13:32:00+00:00,3317.82,2025-05-21 13:43:00+00:00,3313.526428571429,stop_loss,8.087985171406855,-38.48073825731347,3.7543962106523265,4.29357142857134,False
long,2025-05-22 10:36:00+00:00,3328.69,2025-05-22 11:15:00+00:00,3323.860714285714,stop_loss,7.150941236136871,-37.863978301354,3.3300399459794257,4.829285714286016,False
long,2025-05-22 11:05:00+00:00,3327.24,2025-05-22 11:15:00+00:00,3324.217142857143,stop_loss,11.421514673180763,-39.843487286932714,5.317880074862309,3.022857142856992,False
long,2025-05-26 08:31:00+00:00,3347.64,2025-05-26 09:17:00+00:00,3343.407857142857,stop_loss,8.068111635174446,-37.92428950217377,3.778888474740633,4.232142857142662,False
short,2025-05-29 07:17:00+00:00,3272.99,2025-05-29 08:39:00+00:00,3266.762857142857,full_2r,10.905733290178947,45.940024886540115,4.9936444833432985,3.113571428571504,True
long,2025-05-29 15:02:00+00:00,3301.1,2025-05-29 15:17:00+00:00,3309.0114285714285,full_2r,8.64204976274772,47.2806722151106,3.9975473414218667,3.9557142857142935,True
short,2025-06-04 09:19:00+00:00,3352.52,2025-06-04 09:30:00+00:00,3356.415,stop_loss,8.83745393207463,-38.57217634513535,4.150293279704817,3.894999999999982,False
short,2025-06-05 08:19:00+00:00,3367.55,2025-06-05 08:37:00+00:00,3362.1742857142863,full_2r,12.73468803007976,45.34326950828926,6.000263767268024,2.6878571428569558,True
long,2025-06-06 07:13:00+00:00,3370.77,2025-06-06 08:21:00+00:00,3370.77,stop_be,12.47750490008748,11.338431427885057,5.889437837738096,2.761428571428951,True
long,2025-06-11 08:31:00+00:00,3341.7,2025-06-11 08:41:00+00:00,3338.7535714285714,stop_loss,11.713309809392037,-39.98994625284389,5.477515564458164,2.9464285714284415,False
long,2025-06-11 08:45:00+00:00,3338.6,2025-06-11 08:54:00+00:00,3335.614285714286,stop_loss,11.492218502386146,-39.681587980343814,5.369107023222295,2.985714285714039,False
long,2025-06-12 07:48:00+00:00,3372.42,2025-06-12 08:00:00+00:00,3370.244285714286,stop_loss,15.679482017108317,-41.51457685628768,7.400503839067895,2.1757142857140934,False
long,2025-06-13 08:31:00+00:00,3422.04,2025-06-13 09:41:00+00:00,3422.04,stop_be,5.465641932770926,14.33355299421781,2.619697072251371,6.203571428571195,True
short,2025-06-17 07:18:00+00:00,3388.07,2025-06-17 07:42:00+00:00,3391.453571428571,stop_loss,10.042101553109314,-38.743814390928335,4.765646493018884,3.383571428571031,False
short,2025-06-17 15:22:00+00:00,3384.85,2025-06-17 15:30:00+00:00,3388.7285714285713,stop_loss,8.710539292143162,-37.91455538659414,4.130106560639326,3.8785714285713766,False
short,2025-06-19 14:25:00+00:00,3373.18,2025-06-19 15:08:00+00:00,3369.9142857142856,full_2r,20.57428979380195,40.67973193698595,9.71258213654681,1.6328571428571195,True
short,2025-06-20 13:20:00+00:00,3357.33,2025-06-20 13:48:00+00:00,3357.33,stop_be,28.69471473146604,3.4130525686531907,13.486084785700195,1.1778571428571922,True
short,2025-06-23 07:07:00+00:00,3361.9,2025-06-23 08:31:00+00:00,3354.104285714286,full_2r,8.675366677693216,46.6433604352989,4.079649522026142,3.897857142856992,True
short,2025-06-23 10:00:00+00:00,3356.94,2025-06-23 10:30:00+00:00,3356.94,stop_be,12.573985619417767,11.116053946415589,5.908224440447678,2.7078571428573923,True
long,2025-06-25 07:01:00+00:00,3328.32,2025-06-25 07:45:00+00:00,3326.303571428571,stop_loss,16.913139164304102,-41.98267726193269,7.878540218474086,2.01642857142906,False
long,2025-06-26 08:32:00+00:00,3334.86,2025-06-26 09:09:00+00:00,3331.452142857143,stop_loss,9.945905076505467,-38.535399201973846,4.641175544824902,3.4078571428572104,False
long,2025-06-26 12:05:00+00:00,3344.94,2025-06-26 12:11:00+00:00,3342.642142857143,stop_loss,14.666510825488322,-40.56739137375804,6.8658447126189674,2.297857142857083,False
long,2025-07-01 09:08:00+00:00,3328.66,2025-07-01 09:21:00+00:00,3325.6592857142855,stop_loss,11.163578573191417,-38.6987308380725,5.200021133802209,3.0007142857143663,False
long,2025-07-02 11:48:00+00:00,3336.23,2025-07-02 11:51:00+00:00,3333.888571428571,stop_loss,14.22431435939774,-39.94666648629192,6.641450436211987,2.341428571428878,False
short,2025-07-07 10:30:00+00:00,3310.21,2025-07-07 10:46:00+00:00,3303.704285714286,full_2r,10.177355249167709,44.94521451544942,4.713009561023289,3.2528571428570103,True
short,2025-07-09 10:42:00+00:00,3291.54,2025-07-09 10:50:00+00:00,3294.977142857143,stop_loss,9.697068226582184,-37.80110221791444,4.47089342768872,3.4371428571430442,False
short,2025-07-09 13:38:00+00:00,3294.45,2025-07-09 14:22:00+00:00,3290.87,full_2r,18.51463870342839,41.17590753833717,8.535897380367041,1.7899999999999636,True
long,2025-07-10 14:43:00+00:00,3324.74,2025-07-10 14:50:00+00:00,3323.0092857142854,stop_loss,19.267815081946473,-42.31321509320776,8.966132276379922,1.7307142857143845,False
long,2025-07-11 11:55:00+00:00,3335.15,2025-07-11 13:10:00+00:00,3342.667142857143,full_2r,8.815986970335578,45.583426430608796,4.119848681433901,3.7585714285714857,True
long,2025-07-14 12:35:00+00:00,3365.44,2025-07-14 12:59:00+00:00,3370.111428571429,full_2r,14.284038967253343,43.3115569954421,6.733593814830152,2.3357142857144026,True
long,2025-07-14 15:22:00+00:00,3360.37,2025-07-14 15:27:00+00:00,3357.467142857143,stop_loss,11.56791051227597,-39.019785381815105,5.439793723323057,2.9028571428571013,False
long,2025-07-16 13:07:00+00:00,3339.03,2025-07-16 13:19:00+00:00,3337.216428571429,stop_loss,18.40836936755373,-41.98780944879978,8.602916717216797,1.813571428571322,False
short,2025-07-17 08:31:00+00:00,3339.46,2025-07-17 08:58:00+00:00,3339.46,stop_be,15.074630041566737,9.54088060014298,7.046596242026511,2.200714285714639,True
long,2025-07-18 12:00:00+00:00,3347.97,2025-07-18 12:07:00+00:00,3351.071428571428,full_2r,21.424100102386614,39.78868453314015,10.045302597869393,1.5507142857140934,True
long,2025-07-21 09:06:00+00:00,3366.87,2025-07-21 10:18:00+00:00,3366.87,stop_be,12.857994535314823,10.648863550393688,6.061937204609009,2.599285714285543,True
long,2025-07-22 07:44:00+00:00,3389.28,2025-07-22 07:51:00+00:00,3387.968571428571,stop_loss,25.52548156799578,-45.58432317217816,12.1094773444208,1.3114285714291327,False
long,2025-07-22 14:07:00+00:00,3386.98,2025-07-22 14:12:00+00:00,3388.378571428571,full_2r,39.264387993901906,22.564377860094748,18.62116054635047,0.6992857142854518,True
long,2025-07-23 07:41:00+00:00,3423.05,2025-07-23 08:12:00+00:00,3421.7085714285713,stop_loss,24.868820309725795,-45.27522106953882,11.91547496834188,1.341428571428878,False
short,2025-07-24 08:25:00+00:00,3380.0,2025-07-24 08:43:00+00:00,3375.75,full_2r,15.592174115693766,42.32531720607715,7.374737787696725,2.125,True
short,2025-07-25 07:34:00+00:00,3361.37,2025-07-25 07:41:00+00:00,3358.767142857143,full_2r,25.621841500897638,37.96356758623843,12.053927286581022,1.3014285714284597,True
short,2025-07-25 12:05:00+00:00,3344.91,2025-07-25 12:18:00+00:00,3346.9914285714285,stop_loss,16.111441382200812,-41.08194685194344,7.54713243213261,2.08142857142866,False
short,2025-07-25 12:09:00+00:00,3344.14,2025-07-25 12:19:00+00:00,3347.354285714286,stop_loss,10.427185208943254,-38.400093974244,4.884141516920981,3.214285714286234,False
short,2025-07-28 09:59:00+00:00,3340.11,2025-07-28 10:14:00+00:00,3340.11,stop_be,22.54245184740435,6.028664279382767,10.540037828457177,1.4699999999998,True
long,2025-07-30 07:02:00+00:00,3327.83,2025-07-30 07:12:00+00:00,3326.495,stop_loss,24.844604896686064,-44.74023282061663,11.572685283539833,1.3350000000000364,False
long,2025-07-30 07:04:00+00:00,3327.76,2025-07-30 07:12:00+00:00,3326.2942857142853,stop_loss,22.60918812248754,-43.66960357815424,10.530993558607111,1.4657142857149665,False
long,2025-07-31 15:31:00+00:00,3309.11,2025-07-31 16:46:00+00:00,3302.35,stop_loss,4.841050052526907,-34.96594696970252,2.2404486146195683,6.760000000000218,False
long,2025-08-04 15:21:00+00:00,3368.01,2025-08-04 15:25:00+00:00,3365.5457142857144,stop_loss,13.208966976326668,-38.77670067466233,6.2260320544279,2.4642857142857792,False
long,2025-08-05 07:56:00+00:00,3371.81,2025-08-05 08:01:00+00:00,3370.7464285714286,stop_loss,30.422766395977234,-46.71569045652974,14.358905339668617,1.063571428571322,False
long,2025-08-05 08:04:00+00:00,3370.54,2025-08-05 08:09:00+00:00,3369.102142857143,stop_loss,22.341027983316298,-42.663144024356114,10.539937359777646,1.4378571428569558,False
short,2025-08-05 09:34:00+00:00,3368.93,2025-08-05 10:06:00+00:00,3368.93,stop_be,15.097616533368628,8.83526846092478,7.119677011303564,2.113571428571504,True
short,2025-08-06 08:34:00+00:00,3372.73,2025-08-06 08:52:00+00:00,3372.73,stop_be,17.346139667106428,7.787613646214112,8.189419997166542,1.8421428571427896,True
long,2025-08-07 11:09:00+00:00,3384.43,2025-08-07 11:20:00+00:00,3377.9364285714287,stop_loss,4.926873555933473,-34.325218058264646,2.3322127032722597,6.493571428571158,False
long,2025-08-08 07:42:00+00:00,3397.26,2025-08-08 07:58:00+00:00,3395.172857142857,stop_loss,15.246382946808883,-39.07058153833516,7.249202273634102,2.087142857143135,False
short,2025-08-12 09:00:00+00:00,3353.66,2025-08-12 09:14:00+00:00,3347.2885714285703,full_2r,9.927452219687549,42.781298350730744,4.657741184783342,3.1857142857147664,True
short,2025-08-14 09:31:00+00:00,3357.79,2025-08-14 09:55:00+00:00,3360.9700000000003,stop_loss,10.012557499610104,-36.54897080658867,4.709037957825626,3.180000000000291,False
long,2025-08-15 08:25:00+00:00,3344.22,2025-08-15 08:30:00+00:00,3342.42,stop_loss,17.58732666374161,-39.889196532128985,8.232008537398883,1.7999999999997272,False
short,2025-08-15 15:42:00+00:00,3341.68,2025-08-15 16:00:00+00:00,3345.466428571429,stop_loss,8.308024677776224,-35.346730440742675,3.88898842867322,3.7864285714290418,False
long,2025-08-19 14:43:00+00:00,3340.64,2025-08-19 15:05:00+00:00,3338.645,stop_loss,15.67970343853005,-38.61205291856529,7.331044558699552,1.9949999999998909,False
long,2025-08-20 09:49:00+00:00,3323.04,2025-08-20 10:04:00+00:00,3321.6535714285715,stop_loss,22.42304344842063,-41.51754578102379,10.429597685750887,1.386428571428496,False
short,2025-08-21 08:22:00+00:00,3338.59,2025-08-21 08:34:00+00:00,3340.3442857142854,stop_loss,17.602811283764417,-39.11012175293426,8.229761386566473,1.7542857142852881,False
short,2025-08-22 12:38:00+00:00,3330.46,2025-08-22 14:35:00+00:00,3330.46,stop_be,16.48454860346804,7.657320683276213,7.685084195525347,1.8614285714288599,True
short,2025-08-22 15:02:00+00:00,3328.29,2025-08-22 15:17:00+00:00,3328.29,stop_be,17.3576815598982,7.274627774623285,8.086920405886463,1.7699999999999818,True
long,2025-08-25 12:03:00+00:00,3364.06,2025-08-25 12:08:00+00:00,3362.912142857143,stop_loss,26.79729763525533,-43.37799672862761,12.618527228734992,1.1478571428569921,False
long,2025-08-25 15:33:00+00:00,3367.7,2025-08-25 15:44:00+00:00,3365.562857142857,stop_loss,14.291313944769104,-37.278481651735184,6.735902135485709,2.1371428571428623,False
long,2025-08-26 08:01:00+00:00,3378.77,2025-08-26 08:10:00+00:00,3376.1857142857143,stop_loss,11.746451617243737,-35.91046034120448,5.554273233213687,2.58428571428567,False
short,2025-08-27 14:32:00+00:00,3375.32,2025-08-27 14:40:00+00:00,3375.32,stop_be,23.747773315801986,3.8674867933996233,11.220830609742766,1.2707142857138933,True
short,2025-08-28 08:52:00+00:00,3388.06,2025-08-28 09:00:00+00:00,3389.3078571428573,stop_loss,24.19826052452505,-41.676008155689715,11.480035915437945,1.247857142857356,False
long,2025-08-28 13:09:00+00:00,3395.13,2025-08-28 13:38:00+00:00,3395.13,stop_be,14.221757818178634,8.232886207037087,6.760909892699577,2.108571428571395,True
long,2025-08-29 07:10:00+00:00,3408.97,2025-08-29 07:22:00+00:00,3407.952142857143,stop_loss,29.501936338752735,-44.10662484644488,14.07786821593637,1.017857142856883,False
short,2025-08-29 08:08:00+00:00,3408.72,2025-08-29 08:31:00+00:00,3408.72,stop_be,23.956092370136574,3.472809475210391,11.431302277927749,1.2442857142859793,True
short,2025-08-29 12:43:00+00:00,3407.21,2025-08-29 14:29:00+00:00,3407.21,stop_be,13.753564748061587,8.35325800405654,6.55953577276963,2.16857142857134,True
long,2025-09-01 12:36:00+00:00,3470.46,2025-09-01 12:55:00+00:00,3467.6007142857143,stop_loss,10.445739540629774,-34.94047610336793,5.073122259695303,2.859285714285761,False
long,2025-09-03 15:08:00+00:00,3546.78,2025-09-03 15:15:00+00:00,3544.1035714285717,stop_loss,11.094131851726669,-35.19935527322275,5.506703810066975,2.6764285714284597,False
long,2025-09-05 08:54:00+00:00,3556.6,2025-09-05 09:06:00+00:00,3554.722857142857,stop_loss,15.72424526693311,-37.34406762125399,7.827412934464325,1.8771428571430988,False
short,2025-09-05 11:21:00+00:00,3546.23,2025-09-05 11:26:00+00:00,3549.049285714286,stop_loss,10.403321025628463,-34.49694712098783,5.167012772304426,2.8192857142857974,False
long,2025-09-05 13:41:00+00:00,3550.49,2025-09-05 14:11:00+00:00,3554.3485714285707,full_2r,15.113080140064794,36.2208753004985,7.515299119119183,1.92928571428547,True
long,2025-09-12 14:12:00+00:00,3650.0,2025-09-12 14:16:00+00:00,3648.426428571429,stop_loss,18.64456449633331,-38.863872748427994,9.52531875884705,1.5735714285710856,False
short,2025-09-17 13:02:00+00:00,3667.85,2025-09-17 13:12:00+00:00,3662.468571428571,full_2r,10.831411859881149,38.15749292475682,5.558859014001397,2.690714285714421,True
long,2025-09-22 09:06:00+00:00,3698.13,2025-09-22 09:27:00+00:00,3705.2942857142853,full_2r,8.18923846992042,39.75957137358704,4.242961762106851,3.5821428571425713,True
long,2025-09-26 11:03:00+00:00,3748.76,2025-09-26 11:11:00+00:00,3748.76,stop_be,11.141834526073852,8.918347386252062,5.848562587413202,2.650714285714457,True
long,2025-09-30 08:10:00+00:00,3864.78,2025-09-30 08:32:00+00:00,3864.78,stop_be,8.584116160441342,10.143569734084876,4.645636108046018,3.4457142857140752,True
long,2025-10-01 09:04:00+00:00,3861.71,2025-10-01 09:09:00+00:00,3859.100714285714,stop_loss,11.355264534929407,-35.76615889887042,6.137029365938208,2.609285714286216,False
long,2025-10-02 13:41:00+00:00,3881.98,2025-10-02 15:06:00+00:00,3890.2842857142855,full_2r,7.0927951546214025,40.317583375482045,3.857864732174743,4.152142857142735,True
long,2025-10-03 12:18:00+00:00,3860.46,2025-10-03 12:21:00+00:00,3857.572857142857,stop_loss,10.270321948896909,-35.2005544131668,5.5486677578515256,2.8871428571428623,False
long,2025-10-07 09:06:00+00:00,3963.02,2025-10-07 09:42:00+00:00,3958.115,stop_loss,6.009354512384962,-32.80794746813167,3.3320635848822318,4.9050000000002,False
long,2025-10-08 11:51:00+00:00,4038.66,2025-10-08 12:00:00+00:00,4035.48,stop_loss,9.217561052173048,-34.52151563347426,5.209671487565474,3.1799999999998363,False
long,2025-10-09 08:03:00+00:00,4037.12,2025-10-09 08:32:00+00:00,4043.5214285714283,full_2r,9.103979289185286,38.5602552702587,5.148599581353411,3.2007142857141844,True
long,2025-10-09 14:05:00+00:00,4042.1,2025-10-09 14:12:00+00:00,4038.145,stop_loss,7.416444461211946,-33.52690602337669,4.194868179283986,3.9549999999999272,False
long,2025-10-15 12:17:00+00:00,4199.25,2025-10-15 12:19:00+00:00,4193.91,stop_loss,5.461498747935399,-32.37314961216133,3.2087462981855026,5.3400000000001455,False
short,2025-10-24 07:50:00+00:00,4112.24,2025-10-24 08:03:00+00:00,4115.525,stop_loss,8.82877855887863,-34.087415631279455,5.084878065364442,3.2849999999998545,False
long,2025-10-29 07:07:00+00:00,3961.33,2025-10-29 07:12:00+00:00,3961.33,stop_be,9.426655927805909,9.18714783065288,5.228902413226425,3.058571428571213,True
short,2025-10-29 08:07:00+00:00,3959.87,2025-10-29 08:18:00+00:00,3959.87,stop_be,4.8540341838966645,11.749040636593715,2.6899774768622216,5.949285714285907,True
long,2025-10-30 10:36:00+00:00,3965.13,2025-10-30 12:02:00+00:00,3985.301428571429,full_2r,2.869085977488124,41.809451939623656,1.5957202055186077,10.085714285714403,True
long,2025-10-30 13:33:00+00:00,3987.16,2025-10-30 13:35:00+00:00,3978.6242857142856,stop_loss,3.4145740724443896,-31.049811924000906,1.9039832342079466,8.53571428571422,False
long,2025-11-03 08:57:00+00:00,4017.4,2025-11-03 09:11:00+00:00,4017.4,stop_be,5.9906732815116746,11.124904827039122,3.370384988047356,4.839285714285779,True
long,2025-11-06 11:15:00+00:00,4012.63,2025-11-06 11:55:00+00:00,4009.668571428572,stop_loss,9.808173134595984,-34.5540906871277,5.507886532819542,2.961428571428314,False
long,2025-11-06 14:40:00+00:00,4009.44,2025-11-06 14:53:00+00:00,4005.7071428571426,stop_loss,7.7349420553421036,-33.21320261092537,4.339768910052857,3.7328571428574833,False
long,2025-11-07 07:07:00+00:00,3997.59,2025-11-07 07:17:00+00:00,3995.405,stop_loss,13.138383381152678,-36.05841997497244,7.351052287154552,2.1849999999999454,False
long,2025-11-10 08:48:00+00:00,4071.48,2025-11-10 09:13:00+00:00,4078.338571428571,full_2r,8.318663991485748,38.045919669450186,4.744693712464349,3.42928571428547,True
long,2025-11-10 11:46:00+00:00,4081.68,2025-11-10 11:59:00+00:00,4077.662142857143,stop_loss,7.147418179699376,-32.79958131192738,4.082276125637108,4.017857142856883,False
long,2025-11-12 15:02:00+00:00,4129.75,2025-11-12 15:09:00+00:00,4125.709999999999,stop_loss,7.067650316763483,-32.63757659361262,4.084269313881978,4.040000000000873,False
short,2025-11-17 13:38:00+00:00,4076.25,2025-11-17 13:42:00+00:00,4082.5,stop_loss,4.542419103482013,-30.984351726999954,2.5942323302373707,6.25,False
short,2025-11-18 09:42:00+00:00,4010.64,2025-11-18 10:04:00+00:00,4018.112142857143,stop_loss,3.7787282949408265,-30.358890740797253,2.1236931026696757,7.4721428571433535,False
long,2025-11-24 12:32:00+00:00,4068.35,2025-11-24 12:53:00+00:00,4064.3185714285714,stop_loss,6.966117019524087,-32.049121650894,3.9657184664704044,4.031428571428478,False
long,2025-11-25 13:40:00+00:00,4130.56,2025-11-25 13:55:00+00:00,4130.56,stop_be,10.810957026166825,7.708858546008888,6.252720242075676,2.582857142858302,True
short,2025-12-02 07:03:00+00:00,4217.92,2025-12-02 07:08:00+00:00,4217.92,stop_be,13.211738986317886,6.180181459291207,7.800669475158379,2.1164285714285143,True
short,2025-12-02 09:23:00+00:00,4217.41,2025-12-02 09:44:00+00:00,4211.274285714286,full_2r,9.12448053240393,36.60440882568176,5.384495338611691,3.067857142857065,True
long,2025-12-03 07:33:00+00:00,4217.69,2025-12-03 07:36:00+00:00,4213.485,stop_loss,6.7005053080438834,-32.130144119162324,3.9545192988382816,4.204999999999927,False
long,2025-12-05 07:22:00+00:00,4215.46,2025-12-05 07:28:00+00:00,4219.344285714286,full_2r,14.42477518926574,33.50653078260398,8.515930366988373,1.9421428571431534,True
long,2025-12-08 09:41:00+00:00,4212.74,2025-12-08 09:45:00+00:00,4209.845,stop_loss,9.734890070343992,-33.92201248946023,5.739505735818977,2.894999999999527,False
long,2025-12-09 15:01:00+00:00,4205.2,2025-12-09 15:25:00+00:00,4201.618571428571,stop_loss,7.821710284736849,-32.615795640938124,4.602898949744171,3.58142857142866,False
long,2025-12-24 07:31:00+00:00,4495.26,2025-12-24 07:56:00+00:00,4490.317142857142,stop_loss,5.634356184707861,-31.393773663351126,3.5439559503618705,4.942857142857974,False
long,2025-12-26 11:45:00+00:00,4514.17,2025-12-26 11:58:00+00:00,4511.934285714286,stop_loss,12.386577757999328,-35.51902682574927,7.826177981076768,2.2357142857144936,False
long,2025-12-29 07:31:00+00:00,4515.49,2025-12-29 07:55:00+00:00,4510.631428571429,stop_loss,5.663239517019278,-31.09344983972277,3.5781961291790143,4.85857142857094,False
short,2025-12-30 07:16:00+00:00,4364.25,2025-12-30 07:21:00+00:00,4366.927142857143,stop_loss,10.219770823341419,-33.60593052060492,6.246144059259784,2.677142857142826,False
long,2026-01-02 08:46:00+00:00,4374.46,2026-01-02 09:18:00+00:00,4374.46,stop_be,12.008977770418664,6.240335687220764,7.355542717150294,2.264285714286416,True
long,2026-01-05 15:01:00+00:00,4413.92,2026-01-05 15:22:00+00:00,4405.4800000000005,stop_loss,3.2254690150686613,-29.21422758738297,1.9912691002047587,8.4399999999996,False
short,2026-01-07 10:22:00+00:00,4466.67,2026-01-07 10:37:00+00:00,4470.107142857143,stop_loss,7.877731148989142,-32.00499428613149,4.928106936890193,3.4371428571430442,False
long,2026-01-07 10:46:00+00:00,4468.28,2026-01-07 11:06:00+00:00,4463.484285714286,stop_loss,5.612690993288243,-30.426048685052795,3.5091863072421514,4.795714285713984,False
short,2026-01-07 12:42:00+00:00,4465.0,2026-01-07 13:25:00+00:00,4457.7357142857145,full_2r,7.368854471610737,35.5436375682483,4.60346063332976,3.632142857142753,True
long,2026-01-09 09:52:00+00:00,4472.71,2026-01-09 10:02:00+00:00,4468.443571428572,stop_loss,6.314989193223002,-30.894880494722926,3.952430172496307,4.2664285714281505,False
long,2026-01-12 07:02:00+00:00,4568.49,2026-01-12 07:32:00+00:00,4575.7085714285695,full_2r,7.421960476481925,35.43214983174952,4.749814047879981,3.6092857142848516,True
long,2026-01-13 07:07:00+00:00,4594.14,2026-01-13 07:29:00+00:00,4601.31,full_2r,7.521655974591765,35.607097982941845,4.840607020425777,3.5850000000000364,True
long,2026-01-14 11:37:00+00:00,4632.07,2026-01-14 11:40:00+00:00,4629.425714285714,stop_loss,10.264840902852097,-33.797916760897714,6.654744602071257,2.6442857142856155,False
long,2026-01-19 13:57:00+00:00,4662.82,2026-01-19 14:31:00+00:00,4672.608571428571,full_2r,5.5113624642486165,36.8606528157859,3.60062104674706,4.8942857142856155,True
long,2026-01-22 14:55:00+00:00,4826.02,2026-01-22 14:57:00+00:00,4824.002142857143,stop_loss,13.459072628222662,-36.250110261027885,9.091624421926982,2.0178571428577925,False
long,2026-01-22 15:04:00+00:00,4821.88,2026-01-22 15:30:00+00:00,4821.88,stop_be,3.139756372343034,11.368139456728526,2.1204781871693528,8.59214285714279,True
long,2026-01-27 07:31:00+00:00,5070.3,2026-01-27 09:32:00+00:00,5097.028571428574,full_2r,2.022859774404497,39.11236457165782,1.4387494059612702,13.36428571428678,True
long,2026-01-28 10:01:00+00:00,5293.34,2026-01-28 10:43:00+00:00,5293.34,stop_be,2.6230986672476706,11.669972432745137,1.9448464712237075,10.38071428571493,True
long,2026-01-28 13:07:00+00:00,5253.86,2026-01-28 16:06:00+00:00,5253.86,stop_be,1.3064937156096332,12.68205984530526,0.9619339897454493,20.88642857142895,True
long,2026-02-04 07:38:00+00:00,5074.54,2026-02-04 08:05:00+00:00,5074.54,stop_be,2.9692894817818156,11.565252731171691,2.1104462534922797,9.211428571428769,True
long,2026-02-09 09:24:00+00:00,5003.96,2026-02-09 10:17:00+00:00,5027.53857142857,full_2r,2.3249266238218227,39.48222080493572,1.631615544539986,11.789285714285143,True
short,2026-02-10 07:33:00+00:00,5022.49,2026-02-10 07:39:00+00:00,5028.2471428571425,stop_loss,4.795197204939525,-30.98030400285921,3.3736686658507304,5.757142857142753,False
long,2026-02-12 08:04:00+00:00,5068.93,2026-02-12 08:08:00+00:00,5062.535714285715,stop_loss,4.293166593363768,-30.496458727240913,3.0447249102467273,6.3942857142856155,False
short,2026-02-13 12:06:00+00:00,4971.74,2026-02-13 12:28:00+00:00,4979.161428571429,stop_loss,3.678436201414819,-29.861514446967714,2.5622629236097305,7.421428571428805,False
short,2026-02-16 07:07:00+00:00,4980.06,2026-02-16 07:25:00+00:00,4987.857857142857,stop_loss,3.4817185611042323,-29.579327874437503,2.429383923314363,7.797857142856628,False
long,2026-02-19 09:58:00+00:00,5011.3,2026-02-19 10:02:00+00:00,5007.2978571428575,stop_loss,6.746897418606701,-31.733658953180054,4.731611641429104,4.002142857142644,False
long,2026-02-19 12:12:00+00:00,4988.17,2026-02-19 13:16:00+00:00,4988.17,stop_be,3.43171679515817,11.024231842972354,2.397457665520173,7.8221428571432625,True
long,2026-02-19 14:03:00+00:00,4984.42,2026-02-19 14:36:00+00:00,4984.42,stop_be,4.031031925356203,10.635378779680034,2.813871308419922,6.672857142857538,True
long,2026-02-20 07:34:00+00:00,5002.42,2026-02-20 07:42:00+00:00,4999.558571428571,stop_loss,9.418958536726867,-33.54625257156445,6.594575501466142,2.8614285714293146,False
long,2026-02-20 14:32:00+00:00,5019.61,2026-02-20 16:32:00+00:00,5050.497142857142,full_2r,1.7343103524415049,38.95432777420032,1.2215909366604063,15.443571428570976,True
