direction,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,pnl,fees,win,window
short,2025-12-10 15:08:00+00:00,4198.33,2025-12-10 15:44:00+00:00,4201.558903636621,stop_loss,4.270400338319622,-16.299673371343363,2.510962189115594,False,18
long,2025-12-12 15:01:00+00:00,4326.66,2025-12-12 15:30:00+00:00,4340.878930995654,full_2r,1.9357825392981851,26.350265412380903,1.1744929364916048,True,18
long,2025-12-18 08:56:00+00:00,4332.98,2025-12-18 09:08:00+00:00,4331.294129430132,stop_loss,8.186289857936412,-18.7660033081517,4.964978160249429,False,18
long,2025-12-26 09:50:00+00:00,4508.65,2025-12-26 10:09:00+00:00,4514.247513780127,full_2r,4.9191322234838415,24.42797259357148,3.1069378136459638,True,19
long,2025-12-26 08:56:00+00:00,4510.05,2025-12-26 10:47:00+00:00,4517.737033882187,full_2r,3.5824355390638063,25.274400811882543,2.2639025576495277,True,19
short,2025-12-29 15:10:00+00:00,4465.25,2025-12-29 15:15:00+00:00,4456.260196281884,full_2r,3.0789726761332457,25.75652398318521,1.9228360286937247,True,19
long,2026-01-06 15:27:00+00:00,4459.82,2026-01-06 15:50:00+00:00,4455.272952550536,stop_loss,3.0518421824170225,-15.781393183019697,1.9045219712933705,False,19
long,2026-01-06 15:51:00+00:00,4457.88,2026-01-06 16:00:00+00:00,4469.3832179425,full_2r,2.4083295771978506,26.198554560291075,1.5049854435840968,True,19
short,2026-01-07 12:42:00+00:00,4465.46,2026-01-07 13:24:00+00:00,4459.762348296573,full_2r,4.8756720389826915,24.733729105091857,3.046151993170512,True,19
long,2026-01-14 12:59:00+00:00,4632.28,2026-01-14 13:17:00+00:00,4636.627536648056,full_2r,6.405813773450881,23.69326745128318,4.156242689417195,True,19
short,2026-01-15 08:14:00+00:00,4605.95,2026-01-15 08:54:00+00:00,4610.383146704239,stop_loss,3.148368457615523,-15.988328131786533,2.0311488801772026,False,19
long,2026-01-28 12:38:00+00:00,5271.11,2026-01-28 12:54:00+00:00,5279.4678188822245,full_2r,3.3338061824079324,25.401197551767268,2.462150709239589,True,20
long,2026-02-09 15:24:00+00:00,5011.83,2026-02-09 15:39:00+00:00,5002.81768275845,stop_loss,1.5498711821004572,-15.054429745592687,1.0864989689677509,False,20
long,2026-02-18 10:35:00+00:00,4924.07,2026-02-18 10:44:00+00:00,4919.913152658057,stop_loss,3.354593608420978,-16.25611293203519,2.311579407571735,False,20
long,2026-02-19 08:24:00+00:00,4998.45,2026-02-19 08:31:00+00:00,5002.994766715631,full_2r,6.12502942804545,23.54868983050612,4.288140046337308,True,20
long,2026-02-19 09:58:00+00:00,5011.02,2026-02-19 10:02:00+00:00,5007.509067273662,stop_loss,3.973452189759499,-16.737093567803228,2.7865702382369406,False,20
long,2026-02-20 11:34:00+00:00,5032.78,2026-02-20 11:58:00+00:00,5028.671992892872,stop_loss,5.083971375673806,-24.465639918770997,3.5806493750708466,False,21
long,2026-02-20 12:12:00+00:00,5022.63,2026-02-20 12:33:00+00:00,5032.245588423165,full_2r,4.331698084845536,38.60299798420461,3.0488279730812926,True,21
short,2026-03-16 13:54:00+00:00,4997.0,2026-03-16 14:10:00+00:00,5001.04941979342,stop_loss,5.163540492070767,-24.523116384176948,3.613773311457957,False,21
long,2026-03-17 10:55:00+00:00,5019.81,2026-03-17 11:21:00+00:00,5028.0468765221185,full_2r,5.062623472988126,38.139408299638525,3.560796125341422,True,21
long,2026-03-20 08:56:00+00:00,4694.54,2026-03-20 08:58:00+00:00,4688.505762621073,stop_loss,3.4688581099763987,-23.210305076710597,2.2783918072963454,False,21
