direction,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl,score
long,2025-01-16 08:59:00,21279.05,2025-01-21 03:00:00,21279.05,stop_loss,-0.4384452224276506,3
short,2025-01-21 07:00:00,21458.3,2025-01-22 11:31:00,21752.27401292687,stop_loss,-91.5864904354533,5
long,2025-01-15 15:50:00,21140.95,2025-01-22 16:32:00,21812.34794008415,full_2r,88.40954827111817,3
long,2025-01-20 07:00:00,21411.65,2025-01-22 18:26:00,21897.002965266474,full_2r,89.78647945268547,4
long,2025-01-24 08:38:00,21867.55,2025-01-27 01:05:00,21701.42373429111,stop_loss,-93.23934650593317,2
short,2025-01-24 07:38:00,21869.35,2025-01-27 01:19:00,21517.24323297949,full_2r,90.77426765162758,4
short,2025-01-23 10:00:00,21763.05,2025-01-27 03:49:00,21374.098924148322,full_2r,90.85817378486209,5
short,2025-01-27 07:00:00,21364.45,2025-01-27 12:44:00,20820.961832035955,full_2r,92.29750604909188,4
short,2025-01-27 11:01:00,21088.05,2025-01-27 16:31:00,21088.05,stop_loss,-0.4414403497410881,5
short,2025-01-27 09:15:00,21213.45,2025-01-27 17:28:00,21213.45,stop_loss,-0.44254810903738,5
long,2025-01-27 13:00:00,20768.85,2025-01-29 08:01:00,21526.545557270772,full_2r,94.03498400165377,5
long,2025-01-28 07:16:00,21155.65,2025-02-03 01:05:00,21155.65,stop_loss,-0.37567114975268046,5
long,2025-01-28 08:39:00,21148.95,2025-02-03 01:05:00,21148.95,stop_loss,-0.3887856601597401,2
long,2025-01-31 08:00:00,21612.05,2025-02-03 01:05:00,21335.69926988871,stop_loss,-97.07826551526033,4
long,2025-02-03 07:06:00,20905.75,2025-02-06 17:15:00,21738.00119508862,full_2r,95.0029873905994,6
long,2025-02-03 10:06:00,21050.75,2025-02-13 17:19:00,21881.367702410134,full_2r,94.9976591601677,6
long,2025-02-03 10:19:00,21125.95,2025-02-13 17:42:00,21956.567702410135,full_2r,94.99409131100084,7
long,2025-02-10 07:05:00,21599.55,2025-02-17 03:30:00,22158.641049628048,full_2r,96.46541626777729,7
short,2025-02-17 13:00:00,22178.85,2025-02-19 02:07:00,22178.85,stop_loss,-0.9978881490342286,3
short,2025-02-19 08:59:00,22178.55,2025-02-20 17:01:00,21878.733985249684,full_2r,98.62704923814917,5
long,2025-02-21 08:44:00,22081.05,2025-02-21 17:33:00,21911.66914365598,stop_loss,-102.50724467571561,4
short,2025-02-14 10:00:00,22049.05,2025-02-24 16:52:00,21579.09305214883,full_2r,98.01357742916166,4
short,2025-02-14 07:00:00,22053.15,2025-02-24 16:53:00,21547.50736786404,full_2r,98.06338965255345,5
long,2025-02-24 10:00:00,21693.25,2025-02-24 17:03:00,21447.90447786851,stop_loss,-101.87344531989199,8
long,2025-02-25 07:06:00,21367.35,2025-02-25 17:14:00,21089.99569211685,stop_loss,-102.37520825885761,6
short,2025-02-25 10:11:00,21336.55,2025-02-26 18:12:00,21336.55,stop_loss,-0.5434613894712605,4
long,2025-02-26 11:15:00,21258.75,2025-02-27 16:56:00,20980.04113418196,stop_loss,-102.33745167661115,4
long,2025-02-27 07:05:00,21121.33,2025-02-27 21:30:00,20818.78488129557,stop_loss,-102.23815470707859,4
short,2025-02-25 08:28:00,21364.45,2025-02-27 21:32:00,20807.755866335876,full_2r,100.7489021774657,7
long,2025-02-28 10:13:00,20563.03,2025-03-03 21:54:00,20563.03,stop_loss,-0.36508620252971064,3
long,2025-02-28 09:03:00,20560.73,2025-03-03 21:59:00,20560.73,stop_loss,-0.3650639147986457,7
long,2025-02-28 09:15:00,20532.63,2025-03-03 22:00:00,20532.63,stop_loss,-0.364555720575872,6
long,2025-03-04 07:03:00,20520.1,2025-03-04 17:18:00,20076.991548523914,stop_loss,-102.20678313841643,5
long,2025-03-04 07:00:00,20489.1,2025-03-04 17:20:00,20045.991548523914,stop_loss,-102.20810422301426,6
short,2025-03-04 09:01:00,20512.3,2025-03-04 21:02:00,20512.3,stop_loss,-0.3514429099251912,6
long,2025-03-05 08:12:00,20522.8,2025-03-06 19:27:00,20099.970356797272,stop_loss,-101.1437803091657,6
long,2025-03-05 08:25:00,20492.7,2025-03-06 19:47:00,20069.870356797273,stop_loss,-101.14037354275251,3
long,2025-03-05 07:00:00,20494.2,2025-03-06 20:39:00,20041.858103996856,stop_loss,-101.1005941503253,4
short,2025-03-07 14:29:00,20088.8,2025-03-10 21:53:00,19352.936261220082,full_2r,97.97068321089456,4
short,2025-03-07 15:29:00,20068.41,2025-03-10 21:55:00,19332.546261220083,full_2r,97.96844361373144,4
short,2025-03-10 07:36:00,20088.65,2025-03-11 03:50:00,19197.87834482384,full_2r,98.03080389487161,5
long,2025-03-11 07:15:00,19442.05,2025-03-28 17:31:00,19442.05,stop_loss,-0.2555060448592551,4
long,2025-03-11 08:15:00,19443.85,2025-03-28 17:31:00,19443.85,stop_loss,-0.2696892676985245,4
long,2025-03-11 07:05:00,19382.55,2025-03-28 18:01:00,19382.55,stop_loss,-0.25472857875487376,4
